"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"VIS1.2";2;7;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"";"VIS1.3";0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"VIS1.4";3;0;1;1;0;0;0;1;0;0;30;0;0;0;4;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;5
"";"VIS1.4.1";1;0;0;7;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;2
"";"VIS1.5";1;2;0;2;0;0;3;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"Hämatologie";"HAE1";24;1;0;0;0;0;0;0;0;0;4;0;0;12;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;3
"";"HAE1.1";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;5
"";"HAE2";40;8;0;7;0;0;8;0;0;3;57;1;0;0;2;0;0;3;0;0;0;0;0;0;129;0;0;0;0;0;0;0;2
"";"HAE3";0;0;0;0;0;0;4;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;
"";"HAE4";2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"HAE5";4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"Gefässe";"GEF1";7;21;1;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;1
"";"ANG1";48;42;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;91;1;1;0;0;0;2;0;2
"";"GEFA";20;16;2;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;7
"";"GEF3";6;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"";"ANG3";4;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"RAD1";4;4;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;
"Herz";"HER1";1;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"HER1.1";2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"HER1.1.1";28;0;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;
"";"HER1.1.2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"HER1.1.3";9;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;
"";"HER1.1.4";3;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"HER1.1.5";9;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;
"";"KAR1";9;1;6;7;0;0;2;0;0;1;22;0;0;0;1;0;0;0;0;0;0;0;0;0;49;1;0;0;0;0;1;0;1
"";"KAR1.1";253;6;39;71;0;0;1;0;0;2;30;0;0;0;1;0;0;0;0;0;0;0;0;0;403;7;1;0;0;0;8;0;6
"";"KAR1.1.1";24;1;3;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;35;2;0;0;0;0;2;0;1
"";"KAR1.2";5;1;6;14;0;0;0;0;0;0;90;0;0;1;0;0;0;0;0;0;0;0;0;0;117;5;0;0;0;0;5;0;1
"";"KAR1.3";4;0;2;3;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;1
"Nephrologie";"NEP1";10;4;1;0;0;0;1;0;0;1;35;0;0;5;1;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;1
"Urologie";"URO1";48;20;6;42;0;6;121;0;0;6;356;2;0;4;31;3;0;3;0;0;4;0;0;0;652;2;4;0;1;0;7;3;27
"";"URO1.1";2;4;1;8;0;0;8;1;0;1;31;0;0;4;3;0;0;0;0;0;1;0;0;0;64;0;0;0;0;0;0;1;8
"";"URO1.1.1";2;9;1;9;0;0;10;0;0;0;0;0;0;0;6;0;0;0;0;0;1;0;0;0;38;0;0;0;0;0;0;0;
"";"URO1.1.2";0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"URO1.1.3";0;4;1;1;0;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;
"";"URO1.1.4";1;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"URO1.1.7";3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"URO1.1.8";0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;
"Pneumologie";"PNE1";25;2;2;1;0;0;17;0;4;2;160;0;0;8;9;0;0;0;0;0;0;0;0;0;230;0;0;0;0;0;0;0;7
"";"PNE1.1";0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"PNE1.2";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;
"";"PNE1.3";2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"PNE2";4;1;0;0;0;0;0;0;0;0;16;0;0;1;0;0;0;0;0;1;0;0;0;0;23;0;0;0;0;0;0;0;5
"Thoraxchirurgie";"THO1";9;3;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;
"";"THO1.1";8;11;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;1
"";"THO1.2";2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"Transplantationen";"TPL1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL2";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL3";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL4";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL5";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";27;25;1;15;1;5;24;0;0;7;86;5;42;12;17;63;0;0;5;0;0;0;0;0;335;11;8;1;8;0;28;0;34
"";"BEW2";5;4;0;9;0;1;12;0;0;0;21;0;20;2;3;11;0;1;1;0;0;1;0;1;92;2;0;0;3;0;5;0;7
"";"BEW3";3;12;2;4;1;0;6;0;0;0;18;0;4;1;2;2;0;0;1;0;0;0;0;0;56;1;0;0;4;0;5;0;9
"";"BEW4";0;1;0;1;0;0;3;1;0;0;1;0;11;0;1;5;0;0;0;0;0;0;0;0;24;0;2;0;0;0;2;0;3
"";"BEW5";0;4;0;23;0;4;10;0;0;1;18;1;36;2;16;18;0;0;0;0;0;0;0;0;133;2;9;1;0;0;12;0;34
"";"BEW6";0;5;1;17;0;11;21;0;0;1;70;0;48;0;17;27;0;0;0;0;0;3;0;0;221;2;5;1;2;0;10;0;33
"";"BEW7";0;3;0;4;0;0;1;0;0;0;3;0;5;1;0;3;0;0;0;0;0;0;0;0;20;0;1;0;0;0;1;0;7
"";"BEW7.1";0;11;2;4;0;0;7;0;1;6;103;0;49;0;19;19;0;0;0;0;0;0;0;0;221;0;6;0;0;0;6;0;14
"";"BEW7.1.1";1;2;0;3;0;0;1;0;0;0;4;0;8;0;0;14;0;0;0;0;0;0;0;0;33;0;2;0;0;0;2;0;
"";"BEW7.2";0;5;0;12;0;1;10;0;0;5;114;0;42;0;21;13;0;0;0;0;0;0;0;0;223;0;10;1;2;0;13;0;19
"";"BEW7.2.1";0;0;0;0;0;0;0;0;0;1;3;0;6;0;3;2;0;0;0;0;0;0;0;0;15;0;4;0;1;0;5;0;
"";"BEW8";10;9;2;31;2;0;0;0;0;68;0;0;32;0;2;53;2;0;0;0;0;0;0;0;211;3;2;2;2;0;9;0;9
"";"BEW8.1";0;3;0;4;1;0;0;0;0;26;0;0;3;1;1;6;0;0;0;0;0;0;0;0;45;0;0;0;0;0;0;0;2
"";"BEW9";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
"";"BEW10";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"BEW11";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Rheumatologie";"RHE1";5;0;0;1;0;0;0;0;0;0;14;0;2;1;2;1;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;
"";"RHE2";9;1;0;0;1;0;1;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;
"Gynäkologie";"GYN1";16;2;0;11;3;2;23;3;0;10;255;0;0;0;24;0;0;4;0;0;0;0;0;0;353;2;1;0;1;0;4;0;14
"";"GYNT";2;1;1;3;0;0;0;0;0;1;17;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;
"";"GYN2";4;4;0;14;0;1;0;0;0;0;49;0;0;0;6;0;0;0;0;0;0;0;0;0;78;1;1;0;1;0;3;0;2
"";"PLC1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;5
"Geburtshilfe";"GEB1";40;19;4;19;2;0;89;1;0;82;661;0;0;0;113;0;0;11;0;0;0;0;0;0;1041;1;5;0;0;0;6;0;17
"";"GEB1.1";7;2;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;
"";"GEB1.1.1";3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"Neugeborene";"NEO1";13;4;2;18;1;0;76;1;0;65;553;0;0;0;101;0;0;8;0;0;0;0;0;0;842;1;5;0;0;0;6;0;14
"";"NEO1.1";11;26;1;0;0;0;1;0;0;13;8;0;0;2;0;0;0;0;0;0;0;0;0;0;62;0;0;0;0;0;0;0;
"";"NEO1.1.1";13;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;1
"";"NEO1.1.1.1";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"(Radio-)Onkologie";"ONK1";18;5;0;1;0;0;0;0;0;0;24;0;0;6;1;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;
"";"RAO1";7;8;1;4;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;1;0;0;0;26;0;0;0;0;0;0;0;
"";"NUK1";16;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;
"Schwere Verletzungen";"UNF1";11;2;0;0;0;0;0;0;0;0;3;0;0;1;1;1;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2
"";"UNF1.1";5;2;0;0;0;0;1;0;0;0;3;0;0;3;2;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;3
"";"UNF2";2;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"Total";;1558;735;191;658;31;33;784;22;18;407;7811;26;331;346;807;309;6;42;33;36;9;5;1;2;14201;54;94;12;43;12;215;13;777
