"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"HNO2";10;0;2;17;0;1;0;0;0;3;2;0;0;0;3;0;0;0;0;0;0;0;0;0;38;0;2;0;1;0;3;0;6
"";"KIE1";13;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1;0;0;0;0;0;17;2;0;0;1;0;3;0;
"Neurochirurgie";"NCH1";28;0;0;20;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;49;1;1;0;1;0;3;0;
"";"NCH1.1";2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"NCH1.1.1";9;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"";"NCH1.1.1.1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;1
"";"NCH1.1.2";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"NCH1.1.3";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"NCH2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;1
"";"NCH2.1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"NCH3";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Neurologie";"NEU1";6;0;1;16;0;0;0;0;0;3;5;0;0;3;26;0;0;0;0;2;0;0;0;0;62;0;0;0;0;0;0;0;1
"";"NEU2";2;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1;0;11;1;0;0;0;0;1;0;1
"";"NEU2.1";4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1
"";"NEU3";27;1;1;63;0;0;3;1;0;11;1;0;0;0;85;0;0;0;0;0;0;0;0;0;193;0;0;0;0;0;0;0;8
"";"NEU3.1";7;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;
"";"NEU4";1;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;10;0;0;0;0;16;0;0;0;0;0;0;0;
"";"NEU4.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;
"";"NEU4.2";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;7;0;0;0;0;9;0;0;0;0;0;0;0;
"Ophthalmologie";"AUG1";8;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;2;0;0;1;0;3;0;1
"";"AUG1.1";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"AUG1.2";2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;3;2;5;0;2
"";"AUG1.3";4;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;15;10;0;0;1;0;11;0;1
"";"AUG1.4";1;1;5;10;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;21;4;0;0;8;0;12;0;1
"";"AUG1.5";53;4;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;74;6;0;0;1;0;7;0;3
"Endokrinologie";"END1";14;0;0;10;0;0;0;0;0;4;2;1;0;4;30;0;0;0;0;0;0;0;0;0;65;0;0;0;0;0;0;0;1
"Gastroenterologie";"GAE1";22;2;3;58;1;0;3;0;1;26;6;1;0;2;193;0;0;3;0;0;0;0;0;0;321;2;0;0;0;0;2;0;9
"";"GAE1.1";5;0;0;23;0;0;1;0;0;9;0;0;0;0;18;0;0;0;0;0;0;0;0;0;56;1;0;0;0;0;1;0;
"Viszeralchirugie";"VIS1";17;0;3;41;1;0;0;0;0;15;2;0;0;7;82;0;0;0;0;0;0;0;0;0;168;0;7;0;2;0;9;0;8
"";"VIS1.1";2;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;1
"";"VIS1.2";4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"VIS1.3";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"VIS1.4";2;0;0;7;0;0;0;1;0;0;2;0;0;0;10;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;2
"";"VIS1.4.1";1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"VIS1.5";1;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"Hämatologie";"HAE1";4;0;0;4;0;0;0;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;
"Haematologie";"HAE1.1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Hämatologie";"HAE2";31;0;0;8;0;0;0;0;0;4;3;1;0;0;28;0;0;2;0;0;0;0;2;0;79;1;0;0;1;0;2;0;5
"";"HAE3";2;0;0;4;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;1
"";"HAE4";7;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"Haematologie";"HAE5";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Gefässe";"GEF1";3;0;1;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;1;3;0;0;0;4;0;
"";"ANG1";44;0;3;22;0;0;0;0;0;0;0;1;0;0;7;0;0;0;0;0;0;0;0;0;77;6;9;0;0;0;15;0;5
"";"GEFA";19;1;2;14;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;38;1;2;0;0;0;3;0;2
"";"GEF3";5;0;1;5;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;1;0;0;0;1;0;
"";"ANG3";0;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"RAD1";3;0;0;30;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;34;1;0;0;1;0;2;0;1
"Herz";"HER1";1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"HER1.1";3;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"HER1.1.1";11;0;2;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;
"";"HER1.1.2";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"HER1.1.3";3;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"";"HER1.1.4";3;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;2;0;0;0;0;2;0;1
"";"HER1.1.5";1;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;1
"";"KAR1";13;0;2;14;0;0;0;0;0;4;0;0;0;0;6;0;0;0;0;0;0;0;0;0;39;3;0;0;0;0;3;0;3
"";"KAR1.1";106;2;12;161;0;0;0;0;0;1;0;0;0;2;15;0;0;0;0;0;0;0;0;0;299;14;8;0;0;0;22;0;7
"";"KAR1.1.1";14;0;6;21;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;42;2;0;0;0;0;2;0;
"";"KAR1.2";37;0;2;21;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;62;16;0;0;0;0;16;0;3
"";"KAR1.3";11;0;0;6;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;
"Nephrologie";"NEP1";6;0;3;2;0;0;0;0;0;12;1;0;0;0;23;0;0;0;0;0;0;0;0;0;47;1;0;0;0;0;1;0;1
"Urologie";"URO1";55;3;2;94;2;2;11;0;0;41;1;1;0;10;320;2;0;1;0;0;7;0;0;0;552;4;15;0;4;0;23;0;13
"";"URO1.1";2;1;1;1;0;0;0;0;0;19;1;0;0;1;21;0;0;0;0;0;0;0;0;0;47;0;2;0;2;0;4;0;3
"";"URO1.1.1";7;1;0;11;0;0;2;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;0;0;
"";"URO1.1.2";2;0;1;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"URO1.1.3";1;0;1;3;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;
"";"URO1.1.4";1;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"URO1.1.7";0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"URO1.1.8";0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"Pneumologie";"PNE1";28;0;0;18;1;0;2;0;0;16;2;0;0;7;79;0;0;0;0;0;0;0;2;0;155;2;1;0;0;0;3;0;3
"";"PNE1.1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"PNE1.2";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1
"";"PNE1.3";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"PNE2";4;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;1
"Thoraxchirurgie";"THO1";4;0;1;3;0;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;12;0;1;0;0;0;1;0;
"";"THO1.1";5;1;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;
"";"THO1.2";3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;2;0;0;0;2;0;
"Transplantationen";"TPL1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL2";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL4";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL5";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";21;3;6;56;1;4;3;0;0;16;0;0;66;6;90;56;0;0;8;0;0;0;0;0;336;11;7;1;11;0;30;0;25
"";"BEW2";4;1;0;10;0;2;0;0;0;8;0;1;36;5;28;6;0;0;0;0;0;0;0;0;101;8;4;0;10;0;22;0;2
"";"BEW3";10;2;1;10;0;0;1;0;0;1;0;0;8;3;32;6;0;0;1;0;0;0;0;0;75;2;2;0;35;0;39;0;8
"";"BEW4";0;0;0;1;0;0;2;0;0;1;0;0;4;0;0;2;0;0;0;0;0;0;0;0;10;0;1;0;0;0;1;0;
"";"BEW5";0;0;0;59;0;5;3;0;0;3;1;3;35;1;33;10;1;0;1;0;0;0;0;0;155;4;13;1;6;0;24;0;22
"";"BEW6";0;2;1;25;0;5;3;0;1;7;1;0;66;0;32;25;0;0;0;0;0;1;0;0;169;2;9;0;2;0;13;0;12
"";"BEW7";0;0;1;2;0;2;0;0;0;0;0;1;6;2;3;9;0;0;0;0;0;0;0;0;26;0;0;0;1;0;1;0;2
"";"BEW7.1";2;1;1;41;0;3;2;0;0;9;4;2;60;0;65;13;0;0;0;0;0;0;0;0;203;2;19;0;0;0;21;0;4
"";"BEW7.1.1";1;0;0;3;0;0;0;0;0;2;0;0;7;0;1;1;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;1
"";"BEW7.2";0;0;0;28;0;4;0;0;0;7;4;2;51;0;43;10;0;0;0;0;0;0;0;0;149;5;10;4;2;0;21;0;6
"";"BEW7.2.1";0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;5;0;1;0;0;0;1;0;2
"";"BEW8";6;0;1;65;1;0;0;0;0;21;0;0;37;0;23;25;0;0;0;0;0;0;0;0;179;7;3;0;2;0;12;0;8
"";"BEW8.1";2;0;0;8;0;0;0;0;0;8;0;0;4;2;1;3;0;0;0;0;0;0;0;0;28;1;1;0;0;0;2;0;
"";"BEW9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"BEW10";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"BEW11";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Rheumatologie";"RHE1";4;0;1;1;0;0;0;0;0;7;1;0;2;1;17;1;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;1
"";"RHE2";15;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;1
"Gynäkologie";"GYN1";30;2;3;70;3;3;2;0;0;25;3;0;0;0;108;0;0;1;0;0;0;0;0;0;250;12;17;0;11;0;40;2;17
"";"GYNT";4;0;1;6;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;1
"";"GYN2";4;0;1;38;0;1;0;0;1;7;3;0;0;0;27;0;0;0;0;0;0;0;0;0;82;2;5;0;5;0;12;0;4
"";"PLC1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;1
"Geburtshilfe";"GEB1";75;1;3;121;9;0;11;0;1;183;17;0;0;0;346;0;0;13;0;0;0;0;0;0;780;3;20;0;0;0;23;0;12
"";"GEB1.1";9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;
"";"GEB1.1.1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"Neugeborene";"NEO1";44;0;4;114;7;0;11;0;1;148;14;0;0;1;298;0;0;9;0;0;0;0;0;0;651;3;17;0;0;0;20;0;5
"";"NEO1.1";9;1;0;2;0;0;0;0;0;32;0;0;0;8;0;0;0;1;0;0;0;0;0;0;53;0;2;0;0;0;2;0;
"";"NEO1.1.1";20;0;0;1;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;
"";"NEO1.1.1.1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"(Radio-)Onkologie";"ONK1";17;0;0;7;0;0;0;0;0;0;0;0;0;2;11;0;0;0;0;0;0;0;0;0;37;1;0;0;0;0;1;0;
"";"RAO1";14;1;0;6;0;0;0;0;0;1;0;0;0;0;17;0;0;0;0;0;1;0;0;0;40;0;1;0;0;0;1;0;1
"";"NUK1";9;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;3
"Schwere Verletzungen";"UNF1";4;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;2
"";"UNF1.1";6;0;0;3;0;0;1;0;0;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;
"";"UNF2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Total";;1463;63;143;2005;43;38;114;13;7;1193;159;34;424;410;4776;212;1;39;41;22;8;2;23;1;11234;184;232;6;187;10;619;3;544
