"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"NCH2.1";1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"NCH3";2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"Neurologie";"NEU1";23;2;0;14;0;0;48;1;1;2;8;0;0;17;1;0;0;0;0;5;0;0;0;0;122;0;0;0;0;0;0;0;5
"";"NEU2";10;1;0;1;0;0;13;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;27;0;1;0;0;0;1;0;
"";"NEU2.1";3;0;0;1;0;0;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;1
"";"NEU3";83;7;2;50;0;0;142;1;2;13;21;5;0;2;2;1;0;0;0;0;0;0;1;0;332;0;0;0;0;0;0;0;13
"";"NEU3.1";9;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;1
"";"NEU4";0;0;0;7;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;25;0;0;0;0;37;0;0;0;0;0;0;0;1
"";"NEU4.1";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;10;0;0;0;0;0;0;0;
"";"NEU4.2";7;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;18;0;0;0;0;28;0;0;0;0;0;0;0;
"Ophthalmologie";"AUG1";24;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1;0;0;0;0;1;0;1
"";"AUG1.1";5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;9;0;0;0;0;0;0;0;
"";"AUG1.2";4;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;10;0;1;0;2;0;3;0;3
"";"AUG1.3";22;13;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;51;14;0;0;0;0;14;0;11
"";"AUG1.4";20;71;18;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;113;2;0;0;11;0;13;0;
"";"AUG1.5";97;7;21;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;15;0;0;0;0;0;141;4;0;0;0;0;4;0;9
"Endokrinologie";"END1";15;3;1;4;0;0;65;1;3;11;9;3;0;2;1;0;0;0;0;0;0;0;1;0;119;0;2;0;0;0;2;0;1
"Gastroenterologie";"GAE1";104;13;4;58;0;0;466;2;1;46;27;10;0;9;8;0;0;2;0;0;0;0;0;0;750;6;5;0;0;0;11;1;9
"";"GAE1.1";39;2;4;6;0;0;25;0;0;8;12;5;0;0;1;0;0;0;0;0;0;0;0;0;102;1;0;0;0;0;1;0;1
"Viszeralchirugie";"VIS1";81;10;5;43;1;0;97;1;4;29;23;3;0;16;5;0;0;0;0;0;0;0;0;0;318;9;11;0;0;0;20;0;7
"";"VIS1.1";6;2;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"";"VIS1.2";9;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;
"";"VIS1.3";4;1;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"";"VIS1.4";10;0;4;20;0;0;0;12;0;0;35;0;0;0;13;0;0;0;0;0;0;0;0;0;94;0;0;0;0;0;0;0;11
"";"VIS1.4.1";4;0;0;3;0;0;0;6;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;2
"";"VIS1.5";3;1;0;3;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;1
"Hämatologie";"HAE1";15;1;0;0;0;0;11;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;
"";"HAE1.1";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"HAE2";43;7;0;15;0;0;78;0;0;9;6;0;0;1;3;1;0;0;0;0;0;0;1;0;164;5;0;0;0;0;5;1;
"";"HAE3";2;0;0;1;0;0;12;0;0;6;0;2;0;2;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;3
"";"HAE4";15;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;
"";"HAE5";2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"Gefässe";"GEF1";23;10;4;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;2;0;
"";"ANG1";98;32;4;18;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;154;6;5;0;0;0;11;0;10
"";"GEFA";53;9;3;20;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;88;0;5;0;0;0;5;0;3
"";"GEF3";14;1;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;2
"";"ANG3";8;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;1;0;1
"";"RAD1";9;1;1;26;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;40;0;0;0;2;0;2;0;
"Herz";"HER1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"HER1.1";0;0;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1
"";"HER1.1.1";23;0;8;26;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;
"";"HER1.1.2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"HER1.1.3";14;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;
"";"HER1.1.4";11;0;4;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;1;0;0;0;0;1;0;
"";"HER1.1.5";6;0;2;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;
"";"KAR1";24;4;4;20;0;0;19;0;1;6;5;2;0;0;0;0;0;0;0;0;0;0;0;0;85;7;1;0;0;0;8;0;1
"";"KAR1.1";364;16;42;219;0;0;36;0;0;1;4;0;0;2;0;0;0;1;0;0;0;0;0;0;685;13;19;0;0;0;32;0;14
"";"KAR1.1.1";64;0;4;30;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;100;5;0;0;0;0;5;0;
"";"KAR1.2";49;1;8;39;0;0;0;0;0;0;31;0;0;3;0;0;0;0;0;0;0;0;0;0;131;11;0;0;0;0;11;0;1
"";"KAR1.3";18;1;5;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;30;1;0;0;0;0;1;0;
"Nephrologie";"NEP1";24;6;2;2;0;0;33;0;1;13;5;1;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;2
"Urologie";"URO1";175;52;21;92;2;25;413;2;2;71;41;11;0;11;17;5;0;1;0;0;50;0;0;0;991;7;26;1;0;0;34;0;20
"";"URO1.1";15;4;1;9;0;0;11;0;0;26;9;0;0;4;2;0;0;0;0;0;5;0;0;0;86;0;2;0;1;0;3;1;7
"";"URO1.1.1";8;8;2;13;0;0;13;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;48;0;1;0;0;0;1;0;1
"";"URO1.1.2";4;1;2;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;11;0;2;0;0;0;2;0;
"";"URO1.1.3";3;5;1;1;0;0;8;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;21;0;2;0;0;0;2;0;
"";"URO1.1.4";1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"URO1.1.7";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"URO1.1.8";1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"Pneumologie";"PNE1";89;8;4;5;1;0;244;0;6;22;19;8;0;5;6;0;0;0;0;0;0;0;0;2;419;1;0;1;0;0;2;1;6
"";"PNE1.1";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"";"PNE1.2";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"PNE1.3";7;3;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"";"PNE2";5;0;0;0;0;0;4;0;0;0;0;0;0;9;0;0;0;0;0;1;0;0;0;0;19;0;0;0;0;0;0;0;2
"Thoraxchirurgie";"THO1";18;1;1;4;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;
"";"THO1.1";20;3;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;1;0;0;0;1;0;
"";"THO1.2";8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;0;0;0;2;0;
"Transplantationen";"TPL1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL2";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL3";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"TPL4";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL5";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";48;43;8;68;1;11;180;1;5;32;20;13;126;10;13;116;0;0;15;0;0;6;0;0;716;15;28;8;6;0;57;0;49
"";"BEW2";10;6;5;14;0;7;53;1;0;13;6;6;51;7;2;19;0;0;2;0;0;5;0;0;207;10;8;0;5;0;23;0;6
"";"BEW3";14;16;1;9;1;0;21;2;2;5;4;2;7;4;3;7;0;0;1;0;0;0;0;0;99;0;4;0;6;0;10;0;6
"";"BEW4";0;3;0;2;0;0;8;2;0;0;0;0;21;0;1;2;0;1;1;0;0;1;0;0;42;1;7;0;0;0;8;0;3
"";"BEW5";6;8;4;68;0;8;59;0;1;5;11;15;67;3;5;28;0;5;0;0;0;4;0;0;297;7;47;6;5;0;65;0;16
"";"BEW6";2;18;3;30;0;18;172;4;1;23;17;3;89;1;7;46;0;0;4;0;0;6;0;0;444;0;43;2;3;0;48;0;14
"";"BEW7";0;5;4;8;0;1;8;0;0;0;1;1;6;3;0;9;0;3;0;0;0;1;0;0;50;1;6;0;4;0;11;0;3
"";"BEW7.1";2;23;7;29;0;3;97;1;2;24;33;2;97;0;5;39;0;0;0;0;0;0;0;0;364;4;39;2;4;0;49;0;2
"";"BEW7.1.1";0;2;1;0;0;0;13;0;0;7;2;0;7;0;0;11;0;0;0;0;0;0;0;0;43;1;8;0;1;0;10;0;1
"";"BEW7.2";0;18;3;47;0;12;79;0;1;26;41;2;79;0;2;33;0;0;0;0;0;4;0;0;347;5;38;10;0;0;53;0;6
"";"BEW7.2.1";0;0;0;3;0;0;8;0;0;0;5;0;5;0;0;4;0;0;0;0;0;0;0;0;25;0;7;0;0;0;7;0;
"";"BEW8";26;17;21;60;0;5;1;0;0;50;0;0;91;0;4;92;0;0;0;0;0;0;0;0;367;10;20;4;0;0;34;0;24
"";"BEW8.1";5;1;5;12;0;0;0;0;0;19;0;0;12;0;0;14;1;0;0;0;0;0;0;0;69;7;1;0;0;0;8;0;2
"";"BEW9";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"BEW10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;3;0;1;0;0;0;1;0;
"";"BEW11";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Rheumatologie";"RHE1";21;6;2;1;0;0;45;0;0;8;3;2;0;6;1;7;0;0;0;0;0;0;0;0;102;0;0;0;0;0;0;1;1
"";"RHE2";11;1;0;0;0;0;1;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;16;2;0;0;0;0;2;0;
"Gynäkologie";"GYN1";143;21;8;53;11;11;124;5;1;56;78;0;0;3;11;0;0;1;0;0;1;0;0;0;527;9;18;2;4;0;33;1;27
"";"GYNT";15;1;4;5;0;0;1;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;42;1;0;0;0;0;1;0;
"";"GYN2";34;3;4;54;0;1;0;0;0;18;29;0;0;0;1;0;0;1;0;0;0;0;0;0;145;4;6;0;9;0;19;0;3
"";"PLC1";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;3
"Geburtshilfe";"GEB1";317;36;34;92;13;0;627;9;32;539;146;0;0;0;36;0;0;9;0;0;0;0;0;0;1890;6;36;0;0;0;42;0;9
"";"GEB1.1";16;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;1
"";"GEB1.1.1";12;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"Neugeborene";"NEO1";196;23;25;88;10;0;541;8;32;436;118;0;0;1;30;0;0;9;0;0;0;0;0;0;1517;5;33;0;0;0;38;0;4
"";"NEO1.1";37;21;7;0;0;0;10;1;3;68;3;0;0;11;0;0;0;0;0;0;0;0;0;0;161;0;2;0;0;0;2;0;
"";"NEO1.1.1";52;0;0;0;0;0;0;0;0;3;0;0;0;9;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;2
"";"NEO1.1.1.1";7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"(Radio-)Onkologie";"ONK1";27;7;1;6;0;0;6;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;52;2;0;1;0;0;3;0;2
"";"RAO1";26;7;3;12;0;0;4;0;0;1;2;0;0;0;4;0;0;0;0;0;0;0;0;0;59;0;0;0;0;0;0;0;
"";"NUK1";20;10;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;
"Schwere Verletzungen";"UNF1";12;1;1;0;0;0;3;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;1
"";"UNF1.1";10;2;0;0;0;0;6;0;0;4;1;0;0;4;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;2
"";"UNF2";0;0;0;0;0;0;1;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"Total";;4407;1080;474;2045;60;117;7962;91;208;2488;1384;300;712;794;325;533;6;44;136;53;64;40;25;12;23360;232;528;48;108;4;920;10;774
