"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"NEU4.2";11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;69;0;0;0;0;0;0;0;1
"Ophthalmologie";"AUG1";55;3;9;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;70;4;0;0;3;0;7;0;4
"";"AUG1.1";11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;14;0;0;0;0;0;0;0;
"";"AUG1.2";12;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;19;2;0;0;4;6;12;0;2
"";"AUG1.3";26;3;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;90;34;0;0;2;0;36;0;17
"";"AUG1.4";41;6;127;38;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;216;16;0;0;34;0;50;0;1
"";"AUG1.5";205;1;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;0;0;0;0;0;350;14;0;0;0;0;14;0;17
"Endokrinologie";"END1";72;1;53;17;11;1;0;0;0;28;0;78;0;22;1;0;2;0;0;0;0;0;1;0;287;1;3;0;0;0;4;1;13
"Gastroenterologie";"GAE1";311;9;429;138;36;0;1;16;5;103;4;380;0;22;5;0;7;7;0;0;0;0;0;0;1473;54;10;0;0;0;64;1;32
"";"GAE1.1";52;1;82;31;7;0;1;2;1;25;0;61;0;1;1;0;0;0;0;0;0;0;0;0;265;14;4;0;0;0;18;0;3
"Viszeralchirugie";"VIS1";194;2;190;143;12;0;1;8;2;38;0;98;0;32;5;0;0;2;0;0;0;0;0;0;727;48;17;0;4;0;69;5;12
"";"VIS1.1";7;0;17;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;1
"";"VIS1.2";10;0;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;2;0;0;0;0;2;0;3
"";"VIS1.3";6;0;11;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;
"";"VIS1.4";39;0;20;23;0;0;0;33;0;0;1;1;0;0;33;0;0;0;0;0;0;0;0;0;150;0;0;0;0;0;0;2;29
"";"VIS1.4.1";7;0;1;11;0;0;0;16;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;13
"";"VIS1.5";11;1;12;4;0;0;0;3;0;0;0;6;0;1;0;0;0;0;0;0;0;0;0;0;38;0;1;0;0;0;1;0;
"Hämatologie";"HAE1";56;0;18;13;0;0;0;0;0;8;0;13;0;67;0;0;0;0;0;0;0;0;1;0;176;2;0;0;0;0;2;0;3
"";"HAE1.1";66;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;73;0;0;0;0;0;0;0;
"";"HAE2";214;0;77;33;4;0;0;1;1;16;1;50;0;1;0;0;2;2;0;0;0;0;5;0;407;13;0;0;0;0;13;0;6
"";"HAE3";19;0;17;7;0;0;0;0;1;4;0;22;0;0;0;0;1;1;0;0;0;0;0;0;72;5;0;0;0;0;5;0;1
"";"HAE4";13;0;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;
"";"HAE5";6;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;
"Gefässe";"GEF1";15;2;36;25;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;79;9;4;0;0;0;13;0;1
"";"ANG1";165;1;86;49;4;0;0;0;0;1;0;47;0;1;0;0;0;0;0;0;0;0;0;0;354;53;14;0;0;0;67;1;19
"";"GEFA";98;2;54;66;0;0;0;0;0;1;0;8;0;7;0;0;0;0;0;0;0;0;0;0;236;22;3;0;1;0;26;0;9
"";"GEF3";22;0;16;15;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;2;1;0;0;0;3;0;2
"";"ANG3";24;0;5;9;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;1
"";"RAD1";17;0;21;57;2;0;0;1;0;0;0;7;0;0;0;1;0;0;0;0;0;0;0;0;106;3;0;0;3;0;6;0;4
"Herz";"HER1";1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"HER1.1";4;0;9;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;3
"";"HER1.1.1";37;0;48;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;4;0;0;0;0;4;0;1
"";"HER1.1.2";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"HER1.1.3";8;0;11;2;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;1
"";"HER1.1.4";18;0;26;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;7;0;0;0;0;7;0;2
"";"HER1.1.5";13;0;15;12;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;42;3;0;0;0;0;3;0;
"";"KAR1";51;0;72;44;1;0;0;3;0;9;0;55;0;1;0;0;0;0;0;0;0;0;0;0;236;41;3;0;0;0;44;0;6
"";"KAR1.1";472;2;503;286;0;0;0;0;0;4;0;7;0;7;0;0;0;0;0;0;0;0;0;0;1281;110;20;0;0;0;130;0;29
"";"KAR1.1.1";75;0;71;64;0;0;0;0;0;0;0;1;0;10;0;0;0;0;0;0;0;0;0;0;221;29;0;0;0;0;29;0;7
"";"KAR1.2";67;0;71;64;0;0;0;0;0;1;5;0;0;6;0;0;0;0;0;0;0;0;0;0;214;69;0;0;0;0;69;0;6
"";"KAR1.3";33;0;27;12;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;79;6;0;0;0;0;6;0;
"Nephrologie";"NEP1";114;4;48;9;0;0;0;3;0;32;0;69;0;0;0;2;0;0;0;0;0;0;0;0;281;15;0;1;0;0;16;1;4
"Urologie";"URO1";668;19;663;261;46;258;7;33;2;139;2;205;0;50;24;12;1;12;1;0;115;0;0;0;2518;71;108;0;3;0;182;2;55
"";"URO1.1";63;1;49;27;1;8;0;4;0;29;0;18;0;25;4;1;0;1;0;0;16;0;0;0;247;3;20;0;2;0;25;1;5
"";"URO1.1.1";23;2;29;34;0;6;0;1;0;0;0;0;0;0;2;0;0;0;0;0;17;0;0;0;114;0;14;0;0;0;14;0;3
"";"URO1.1.2";8;0;6;3;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;19;3;2;0;0;0;5;0;1
"";"URO1.1.3";12;0;12;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;34;0;2;0;0;0;2;0;3
"";"URO1.1.4";2;0;6;5;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;1;0;0;0;0;1;0;
"";"URO1.1.7";7;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;
"";"URO1.1.8";8;0;15;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;26;0;0;0;0;0;0;0;
"Pneumologie";"PNE1";294;3;307;23;28;0;3;10;5;51;1;253;0;25;1;0;4;0;0;0;0;0;3;1;1012;28;1;0;0;0;29;1;21
"";"PNE1.1";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;2
"";"PNE1.2";78;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;0;
"";"PNE1.3";5;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;3
"";"PNE2";36;0;1;0;0;0;0;0;0;0;1;1;0;17;0;0;0;0;0;2;0;0;0;0;58;0;0;0;0;0;0;0;4
"Thoraxchirurgie";"THO1";21;1;22;8;0;0;0;0;0;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;57;1;3;0;0;0;4;0;
"";"THO1.1";31;1;20;13;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;66;1;3;0;0;0;4;0;
"";"THO1.2";10;1;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;1;0;0;0;1;0;1
"Transplantationen";"TPL1";3;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"TPL2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL3";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"TPL4";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"TPL5";13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;1
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";223;20;247;168;15;55;7;14;10;65;0;121;233;50;11;285;2;1;41;0;0;14;0;0;1582;69;50;0;26;0;145;2;99
"";"BEW2";46;0;42;24;4;44;2;3;0;50;0;46;115;27;15;65;2;2;7;0;0;10;1;3;508;28;21;0;11;0;60;1;21
"";"BEW3";56;2;70;14;3;5;0;6;3;5;1;24;19;17;9;31;0;1;4;0;0;0;0;0;270;11;15;0;34;0;60;0;13
"";"BEW4";0;0;9;7;0;4;0;1;0;4;1;5;39;0;2;11;0;1;0;0;0;5;0;0;89;9;12;0;0;0;21;0;6
"";"BEW5";29;6;49;256;10;105;2;8;5;15;4;39;160;12;1;129;2;12;1;0;0;21;0;0;866;44;90;3;16;0;153;0;68
"";"BEW6";8;2;41;69;9;107;12;22;1;39;2;47;175;0;15;140;0;5;7;0;0;22;0;0;723;19;43;0;7;0;69;0;24
"";"BEW7";0;1;9;17;0;2;2;0;0;0;0;2;27;5;0;29;0;14;0;0;0;4;0;0;112;1;18;0;1;0;20;0;4
"";"BEW7.1";29;2;71;78;4;95;0;2;6;49;7;79;240;0;4;130;0;0;0;0;0;1;0;0;797;29;71;0;3;0;103;1;19
"";"BEW7.1.1";9;0;14;8;2;2;0;1;1;6;0;4;25;0;0;18;0;0;0;0;0;0;0;0;90;3;3;0;2;0;8;0;3
"";"BEW7.2";1;2;47;75;2;118;0;4;1;43;4;24;180;0;0;81;0;0;0;0;0;10;0;0;592;36;65;4;9;0;114;0;8
"";"BEW7.2.1";0;0;3;3;0;2;0;0;0;5;0;0;15;0;0;7;0;0;0;0;0;0;0;0;35;3;6;1;1;0;11;0;2
"";"BEW8";101;3;132;152;1;13;0;0;0;91;0;0;142;3;7;128;2;0;0;0;0;0;0;0;775;79;28;0;3;0;110;0;27
"";"BEW8.1";20;0;11;18;1;0;0;0;0;23;0;0;18;2;1;31;0;0;0;0;0;0;0;0;125;13;4;1;1;0;19;0;11
"";"BEW9";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;0;
"";"BEW10";2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;2;0;0;0;2;0;1
"";"BEW11";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"Rheumatologie";"RHE1";73;2;44;10;6;2;0;1;1;12;0;32;2;11;0;14;0;0;0;0;0;0;3;1;214;1;1;0;1;0;3;0;5
"";"RHE2";34;0;6;1;0;0;0;0;0;1;0;3;0;7;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;2
"Gynäkologie";"GYN1";632;1;340;174;78;56;0;38;5;115;7;4;0;14;11;0;0;2;0;0;4;0;0;0;1481;68;71;0;29;0;168;1;85
"";"GYNT";27;0;25;17;0;0;0;4;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82;4;0;0;0;0;4;0;4
"";"GYN2";74;1;72;147;0;17;0;0;1;27;0;0;0;0;2;0;0;1;0;0;0;0;0;0;342;41;29;0;22;0;92;0;8
"";"PLC1";9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;12
"Geburtshilfe";"GEB1";1742;6;1734;385;238;0;33;117;45;1117;6;1;0;0;13;0;12;143;0;0;0;0;0;0;5592;251;237;0;0;0;488;1;65
"";"GEB1.1";51;0;10;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;1;0;0;0;0;1;0;1
"";"GEB1.1.1";24;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;2
"Neugeborene";"NEO1";1350;4;1457;373;204;0;28;106;40;919;5;0;0;5;11;0;10;131;0;0;0;0;0;0;4643;247;213;0;0;0;460;1;50
"";"NEO1.1";114;3;146;5;3;0;1;2;6;142;0;0;0;35;0;0;0;0;0;0;0;0;0;0;457;0;11;0;0;0;11;0;4
"";"NEO1.1.1";149;0;3;0;0;0;0;0;1;6;0;0;0;27;0;0;0;0;0;0;0;0;0;0;186;0;0;0;0;0;0;0;5
"";"NEO1.1.1.1";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;1
"(Radio-)Onkologie";"ONK1";72;1;61;9;0;0;0;2;0;1;0;31;0;9;1;0;0;5;0;0;0;0;0;0;192;13;4;0;0;0;17;0;6
"";"RAO1";92;1;96;25;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;221;0;0;0;0;0;0;0;2
"";"NUK1";38;0;33;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;77;0;0;0;0;0;0;0;3
"Schwere Verletzungen";"UNF1";25;1;9;2;0;0;0;0;0;4;0;2;0;1;0;0;0;0;0;0;0;0;1;0;45;0;0;0;0;0;0;1;6
"";"UNF1.1";35;0;11;2;0;0;0;0;1;0;0;10;0;12;0;1;3;0;0;0;0;0;0;0;75;0;0;0;0;0;0;0;14
"";"UNF2";7;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;1;0;1
"Total";;15398;281;15167;5606;1507;1135;184;736;238;4948;120;6605;1509;2340;340;1351;238;393;428;147;182;165;129;80;59227;2202;1541;17;412;16;4188;47;2235
