"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"TPL3";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"TPL4";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL5";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";20;2;18;23;90;27;1;0;0;4;1;13;35;12;3;39;0;4;9;0;0;2;0;0;303;27;6;0;10;0;43;0;34
"";"BEW2";7;0;2;9;17;16;1;1;0;4;0;1;28;4;1;11;0;1;5;0;0;1;0;0;109;7;2;0;3;0;12;0;16
"";"BEW3";8;0;2;3;7;0;1;2;0;0;0;0;2;1;2;4;0;0;4;0;0;0;0;0;36;9;1;0;2;0;12;0;10
"";"BEW4";0;0;0;3;0;0;0;0;0;0;1;0;8;0;0;0;0;0;0;0;0;1;0;0;13;2;1;0;0;0;3;0;7
"";"BEW5";0;1;7;33;33;28;0;0;0;0;1;0;25;0;2;11;0;4;0;0;0;0;0;0;145;20;10;0;3;0;33;0;40
"";"BEW6";0;0;4;5;27;51;0;1;0;2;1;1;36;0;2;12;0;2;0;0;0;3;0;0;147;10;7;0;1;0;18;0;59
"";"BEW7";0;1;0;9;0;5;0;0;0;0;0;1;4;2;0;1;0;5;0;0;0;0;0;0;28;0;1;0;0;0;1;0;5
"";"BEW7.1";1;0;3;13;6;99;0;0;0;2;0;0;28;0;0;8;0;0;0;0;0;0;0;0;160;12;7;0;1;0;20;0;11
"";"BEW7.1.1";0;0;2;3;5;8;0;0;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;25;1;4;0;1;0;6;0;1
"";"BEW7.2";0;2;2;10;4;92;0;0;0;3;1;0;29;0;1;17;0;0;0;0;0;1;0;0;162;11;7;1;4;0;23;0;6
"";"BEW7.2.1";0;0;0;0;0;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;0;1;0;2;0;3;0;
"";"BEW8";8;0;30;41;41;3;0;0;0;7;0;0;25;1;0;17;0;0;0;0;0;0;0;0;173;34;10;0;0;0;44;0;27
"";"BEW8.1";3;0;2;7;2;0;0;0;0;2;0;0;11;1;0;0;0;0;0;0;0;0;0;0;28;5;2;0;0;0;7;0;10
"";"BEW9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"BEW10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;
"";"BEW11";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"Rheumatologie";"RHE1";6;0;3;1;17;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;29;3;0;0;0;0;3;0;2
"";"RHE2";8;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;
"Gynäkologie";"GYN1";61;1;18;15;130;17;0;2;0;6;1;0;0;1;4;0;0;11;0;0;0;0;0;0;267;23;8;0;4;0;35;0;8
"";"GYNT";8;0;5;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;2;1;0;1;0;4;0;1
"";"GYN2";9;0;14;17;1;19;0;0;0;2;0;0;0;0;0;0;0;8;0;0;0;0;0;0;70;11;2;0;0;0;13;0;
"";"PLC1";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
"Geburtshilfe";"GEB1";110;1;82;18;430;0;0;3;0;31;1;0;0;0;1;0;0;109;0;0;0;0;0;0;786;88;11;0;0;0;99;1;37
"";"GEB1.1";10;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;2
"";"GEB1.1.1";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"Neugeborene";"NEO1";73;1;67;18;347;0;0;3;0;25;1;0;0;2;0;0;0;86;0;0;0;0;0;0;623;85;11;0;0;0;96;0;30
"";"NEO1.1";11;1;11;0;2;0;0;0;0;7;0;0;0;11;0;0;0;2;0;0;0;0;0;0;45;0;0;0;0;0;0;0;
"";"NEO1.1.1";20;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;5
"";"NEO1.1.1.1";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"(Radio-)Onkologie";"ONK1";8;0;4;0;1;0;0;0;0;0;0;0;0;8;0;0;0;6;0;0;0;0;0;0;27;4;0;0;0;0;4;0;
"";"RAO1";14;0;30;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;48;0;0;0;0;0;0;0;1
"";"NUK1";1;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"Schwere Verletzungen";"UNF1";8;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;2
"";"UNF1.1";7;0;1;0;8;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;
"";"UNF2";2;0;1;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"Total";;1458;31;1231;645;4659;578;12;49;8;120;19;46;256;307;72;160;21;579;35;15;12;10;7;2;10332;857;151;4;70;1;1083;6;828
