"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"HNO1.3";41;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;5
"";"HNO1.3.1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"HNO1.3.2";13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"";"HNO2";4;82;2;10;0;0;0;0;10;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;113;0;1;1;0;0;2;1;4
"";"KIE1";9;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;2
"Neurochirurgie";"NCH1";48;63;0;9;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;125;1;0;0;0;0;1;0;5
"";"NCH1.1";3;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;1;0;1
"";"NCH1.1.1";24;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;1
"";"NCH1.1.1.1";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"NCH1.1.2";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"NCH1.1.3";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"NCH2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"NCH2.1";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"NCH3";1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;4;0;0;4;0;1
"Neurologie";"NEU1";8;71;1;1;0;0;3;1;0;0;1;0;0;14;0;0;0;0;0;3;0;0;0;0;103;0;0;0;0;0;0;4;5
"";"NEU2";5;16;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;1;
"";"NEU2.1";6;9;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;1;1
"";"NEU3";23;366;1;5;0;0;5;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;403;0;0;2;0;0;2;14;16
"";"NEU3.1";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"";"NEU4";0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;25;0;0;0;0;29;0;0;0;0;0;0;0;2
"";"NEU4.1";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;7;0;0;0;0;0;0;0;
"";"NEU4.2";3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;21;0;0;0;0;25;0;0;0;0;0;0;0;1
"Ophthalmologie";"AUG1";18;21;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;5
"";"AUG1.1";5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"AUG1.2";1;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;1;1;0;2;0;3
"";"AUG1.3";17;70;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;96;5;0;0;0;0;5;0;19
"";"AUG1.4";0;198;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;205;1;0;0;2;0;3;0;1
"";"AUG1.5";94;53;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;188;0;0;0;0;0;0;0;16
"Endokrinologie";"END1";4;145;1;1;0;0;2;0;0;1;7;1;0;11;0;0;0;0;0;0;0;0;0;0;173;0;0;1;0;0;1;9;5
"Gastroenterologie";"GAE1";30;584;5;10;0;0;17;1;5;3;5;1;0;14;0;0;0;3;0;0;0;0;0;0;678;1;0;2;0;0;3;25;25
"";"GAE1.1";8;121;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;131;0;0;0;0;0;0;3;3
"Viszeralchirugie";"VIS1";30;292;4;14;4;0;5;1;0;1;7;0;0;23;1;0;0;0;0;0;0;0;0;0;382;1;1;11;5;0;18;32;14
"";"VIS1.1";1;16;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;
"";"VIS1.2";0;28;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;
"";"VIS1.3";2;8;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;1
"";"VIS1.4";15;0;0;7;0;0;0;3;0;0;21;0;0;0;10;0;0;0;0;0;0;0;0;0;56;0;0;0;0;0;0;9;32
"";"VIS1.4.1";4;0;0;2;0;0;0;3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;0;0;1;2;8
"";"VIS1.5";1;19;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;
"Hämatologie";"HAE1";17;38;0;0;0;0;0;0;1;0;0;1;0;27;0;0;0;0;0;0;0;0;0;0;84;0;0;0;0;0;0;0;1
"";"HAE1.1";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"HAE2";9;145;0;1;0;0;1;0;1;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;165;0;0;2;0;0;2;2;4
"";"HAE3";1;32;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;2
"";"HAE4";6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"HAE5";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"Gefässe";"GEF1";1;63;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;0;0;0;0;0;0;1;5
"";"ANG1";9;173;0;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;187;5;0;0;0;0;5;0;10
"";"GEFA";8;83;0;8;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;101;0;1;0;0;0;1;0;4
"";"GEF3";0;24;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;27;0;0;0;0;0;0;0;1
"";"ANG3";4;13;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;1
"";"RAD1";7;18;0;2;0;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;30;0;0;0;2;0;2;0;
"Herz";"HER1";0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"HER1.1";1;1;0;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"";"HER1.1.1";43;0;9;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;1;0;0;0;0;1;0;2
"";"HER1.1.2";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"HER1.1.3";4;0;2;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;12;1;0;0;0;0;1;0;4
"";"HER1.1.4";23;0;2;15;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;2
"";"HER1.1.5";22;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;1
"";"KAR1";7;97;6;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;115;2;0;0;0;0;2;1;3
"";"KAR1.1";60;601;17;65;0;0;1;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;748;6;2;0;0;0;8;0;42
"";"KAR1.1.1";48;8;7;24;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;91;3;0;0;0;0;3;0;7
"";"KAR1.2";16;57;3;19;0;0;0;0;0;0;5;0;0;4;0;0;0;0;0;0;0;0;0;0;104;6;0;0;0;0;6;0;7
"";"KAR1.3";11;31;1;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;46;2;0;0;0;0;2;0;1
"Nephrologie";"NEP1";3;67;0;0;0;0;6;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;78;0;0;0;0;0;0;2;4
"Urologie";"URO1";48;970;3;82;0;1;67;5;1;7;10;2;0;10;3;6;0;1;0;0;13;0;0;0;1229;1;4;78;1;0;84;35;122
"";"URO1.1";1;98;2;12;0;0;1;2;0;0;3;1;0;13;0;1;0;0;0;0;4;0;0;0;138;0;1;12;0;0;13;14;19
"";"URO1.1.1";3;47;0;30;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;85;0;0;0;0;0;0;6;4
"";"URO1.1.2";4;12;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;1;1
"";"URO1.1.3";1;15;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;4
"";"URO1.1.4";0;13;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;
"";"URO1.1.7";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;4;0;
"";"URO1.1.8";0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"Pneumologie";"PNE1";24;294;1;2;0;0;8;0;7;0;2;1;0;6;0;0;0;0;0;0;0;0;0;0;345;0;0;0;0;0;0;17;19
"";"PNE1.1";0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"PNE1.2";19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;
"";"PNE1.3";1;9;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;
"";"PNE2";3;26;0;0;0;0;0;0;0;0;2;0;0;7;0;0;0;0;0;1;0;0;0;0;39;0;0;0;0;0;0;0;
"Thoraxchirurgie";"THO1";8;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;2
"";"THO1.1";9;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;0;0;0;0;0;0;0;1
"";"THO1.2";3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;1
"Transplantationen";"TPL1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL2";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL3";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"TPL4";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL5";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";28;500;7;14;0;8;10;4;5;1;4;22;60;6;5;55;0;0;24;0;1;3;0;0;757;28;7;63;1;0;99;12;96
"";"BEW2";7;86;2;7;0;0;3;2;2;0;0;10;29;3;2;13;0;0;17;0;0;0;0;3;186;6;3;17;0;0;26;5;30
"";"BEW3";5;217;0;3;0;0;0;0;2;0;1;0;3;4;0;4;0;0;5;0;0;0;0;0;244;1;2;8;6;0;17;9;14
"";"BEW4";0;34;0;1;0;0;2;0;0;0;0;0;7;0;0;2;0;0;0;0;0;0;0;0;46;1;0;4;0;0;5;0;3
"";"BEW5";0;156;0;23;0;5;9;0;0;0;5;3;20;1;0;15;0;0;0;0;0;2;0;0;239;0;15;148;3;0;166;3;53
"";"BEW6";0;222;0;8;0;5;13;1;0;0;4;2;37;0;1;13;0;0;0;0;0;5;0;0;311;1;16;38;0;0;55;4;42
"";"BEW7";0;44;0;3;0;0;0;0;0;0;1;1;10;3;0;3;0;0;0;0;0;0;0;0;65;1;2;7;0;0;10;0;10
"";"BEW7.1";0;359;1;5;0;2;10;0;0;1;2;0;49;0;0;5;0;0;0;0;0;0;0;0;434;1;4;28;0;0;33;12;33
"";"BEW7.1.1";0;39;0;2;0;0;1;0;1;1;0;0;3;0;0;4;0;0;0;0;0;0;0;0;51;0;1;0;0;0;1;2;
"";"BEW7.2";0;257;3;7;0;3;14;0;1;2;8;1;36;0;0;18;0;0;0;0;0;0;0;0;350;1;6;96;3;0;106;5;64
"";"BEW7.2.1";0;12;0;0;0;0;0;0;0;1;0;0;3;0;0;3;0;0;0;0;0;0;0;0;19;0;2;6;0;0;8;0;2
"";"BEW8";7;239;6;26;0;0;0;0;0;13;0;0;43;0;3;15;0;0;0;0;0;0;0;0;352;8;9;53;2;0;72;4;71
"";"BEW8.1";4;17;0;9;0;0;0;0;0;7;0;0;3;1;0;8;0;0;0;0;0;0;0;0;49;2;0;6;0;0;8;0;7
"";"BEW9";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"BEW10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"BEW11";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"Rheumatologie";"RHE1";11;73;0;1;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;88;0;0;3;0;0;3;2;5
"";"RHE2";6;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;
"Gynäkologie";"GYN1";37;412;10;16;3;5;10;2;4;9;19;0;0;3;1;0;0;1;0;0;1;0;0;0;533;3;8;21;2;0;34;39;53
"";"GYNT";5;32;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;1;0;1;0;0;2;3;1
"";"GYN2";7;170;0;15;0;1;0;0;2;5;1;0;0;0;1;0;0;2;0;0;0;0;0;0;204;2;6;8;7;0;23;5;7
"";"PLC1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8
"Geburtshilfe";"GEB1";83;1670;8;27;5;0;142;6;31;73;57;0;0;0;4;0;0;19;0;0;0;0;0;0;2125;2;32;0;0;0;34;90;198
"";"GEB1.1";8;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;1
"";"GEB1.1.1";9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;
"Neugeborene";"NEO1";50;1293;8;24;4;0;127;5;28;61;50;0;0;0;4;0;0;17;0;0;0;0;0;0;1671;2;31;0;0;0;33;84;177
"";"NEO1.1";2;237;0;0;0;0;1;0;6;8;2;0;0;3;0;0;0;0;0;0;0;0;0;0;259;0;1;0;0;0;1;3;2
"";"NEO1.1.1";18;11;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;7
"";"NEO1.1.1.1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"(Radio-)Onkologie";"ONK1";4;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;91;0;0;3;0;0;3;0;1
"";"RAO1";13;100;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;117;0;0;0;0;0;0;0;
"";"NUK1";6;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;9
"Schwere Verletzungen";"UNF1";4;19;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;1;5
"";"UNF1.1";3;29;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;1
"";"UNF2";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"Total";;1712;20169;228;675;30;36;671;56;256;241;339;85;326;379;52;195;2;52;224;55;23;41;3;9;25859;108;174;984;61;7;1334;826;2324
