"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"NCH2";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"NCH2.1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"NCH3";0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"Neurologie";"NEU1";7;1;3;0;0;0;1;0;0;0;46;0;0;3;0;0;0;0;0;1;0;0;0;0;62;0;0;0;0;0;0;0;5
"";"NEU2";7;1;0;1;0;0;0;0;0;0;12;0;0;0;1;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;1
"";"NEU2.1";4;1;0;1;0;0;0;0;0;0;4;0;0;9;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;
"";"NEU3";30;11;1;8;0;0;10;0;0;1;119;2;0;1;9;0;0;0;0;0;0;0;0;0;192;0;0;0;0;0;0;0;6
"";"NEU3.1";8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;1
"";"NEU4";0;0;0;3;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;14;0;0;0;0;22;0;0;0;0;0;0;0;
"";"NEU4.1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"NEU4.2";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;8;0;0;0;0;0;0;0;
"Ophthalmologie";"AUG1";9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;2
"";"AUG1.1";9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;
"";"AUG1.2";2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"AUG1.3";17;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;26;1;0;0;0;0;1;0;10
"";"AUG1.4";5;51;2;31;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;1;0;1;0;
"";"AUG1.5";29;13;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;59;0;0;0;0;0;0;0;7
"Endokrinologie";"END1";4;2;0;0;0;0;3;0;0;5;26;0;0;6;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;1
"Gastroenterologie";"GAE1";22;14;5;16;0;0;44;0;0;6;263;3;0;9;25;0;0;2;0;0;0;0;0;0;409;1;0;0;0;0;1;0;5
"";"GAE1.1";6;1;2;5;0;0;4;0;0;1;70;1;0;0;4;0;0;0;0;0;0;0;0;0;94;0;1;0;0;0;1;0;2
"Viszeralchirugie";"VIS1";29;12;1;11;0;0;4;0;0;1;80;0;0;2;16;0;0;0;0;0;0;0;0;0;156;0;0;0;0;0;0;1;4
"";"VIS1.1";2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"VIS1.2";2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;0;0;0;2;0;
"";"VIS1.3";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"VIS1.4";0;0;1;1;0;0;0;0;0;0;51;1;0;0;6;0;0;0;0;0;0;0;0;0;60;0;0;0;0;0;0;0;2
"";"VIS1.4.1";0;0;0;7;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;3
"";"VIS1.5";1;3;0;1;0;0;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"Haematologie";"HAE1";13;0;0;1;0;0;3;0;1;0;15;0;0;22;0;0;0;0;0;0;0;0;0;0;55;0;0;0;0;0;0;0;
"";"HAE1.1";13;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;
"";"HAE2";7;2;0;8;0;0;6;0;0;2;39;0;0;6;6;0;0;5;0;0;0;0;0;0;81;0;0;0;0;0;0;0;3
"";"HAE3";0;0;0;0;0;0;4;0;0;0;6;0;0;0;1;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;1
"";"HAE4";3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"HAE5";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"Gefässe";"GEF1";4;30;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;2;0;0;0;0;2;0;
"";"ANG1";17;26;0;8;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;53;1;0;0;0;0;1;0;3
"";"GEF2";1;8;1;5;0;0;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;2
"";"ANG2";11;20;0;8;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;2
"";"GEF3";3;5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;1
"";"ANG3";5;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"";"RAD1";5;1;0;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;2
"Herz";"HER1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"HER1.1";6;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;
"";"HER1.1.1";25;0;6;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;0;0;0;0;0;0;0;
"";"HER1.1.2";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"HER1.1.3";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"HER1.1.4";6;0;6;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;3
"";"HER1.1.5";8;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;11;1;0;0;0;0;1;0;
"";"KAR1";5;1;5;6;0;0;3;0;0;1;34;0;0;1;2;0;0;0;0;0;0;0;0;0;58;1;0;0;0;0;1;0;
"";"KAR1.1";240;10;47;72;0;0;9;0;0;1;82;0;0;1;1;0;0;0;0;0;0;0;0;0;463;11;0;0;0;0;11;0;10
"";"KAR1.1.1";43;3;15;17;0;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;141;6;0;0;0;0;6;0;1
"";"KAR1.2";4;0;6;1;0;0;0;0;0;0;35;0;0;3;0;0;0;0;0;0;0;0;0;0;49;6;0;0;0;0;6;0;
"";"KAR1.3";10;0;3;1;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;
"Nephrologie";"NEP1";7;5;0;0;0;0;2;0;0;2;54;0;0;0;1;1;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;
"Urologie";"URO1";42;28;4;24;0;3;171;1;0;12;325;1;0;8;39;3;0;2;0;0;5;0;0;0;668;0;5;0;1;0;6;1;21
"";"URO1.1";12;4;0;2;0;0;9;1;0;1;31;0;0;3;2;0;0;0;0;0;1;0;0;0;66;0;0;0;1;0;1;0;1
"";"URO1.1.1";2;15;0;8;0;0;10;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;1
"";"URO1.1.2";3;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"";"URO1.1.3";2;8;1;3;0;0;4;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;
"";"URO1.1.4";0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
"";"URO1.1.5";0;0;0;0;0;0;0;0;0;0;0;0;0;6;1;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"URO1.1.6";2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"URO1.1.7";3;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;
"";"URO1.1.8";0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"Pneumologie";"PNE1";19;14;1;4;0;0;22;0;1;2;114;0;0;6;12;0;0;0;0;0;0;0;0;0;195;0;0;0;0;0;0;0;5
"";"PNE1.1";3;0;0;0;0;0;3;0;0;0;5;0;0;3;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;1
"";"PNE1.2";16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;
"";"PNE1.3";1;1;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"PNE2";1;0;0;0;0;0;0;0;0;0;9;0;0;2;0;0;0;0;0;2;0;0;0;0;14;0;0;0;0;0;0;0;1
"Thoraxchirurgie";"THO1";5;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"THO1.1";12;14;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;
"";"THO1.2";1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"Transplantationen";"TPL1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL4";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL5";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";16;37;0;34;2;5;27;0;1;8;119;9;75;17;11;65;0;0;2;0;0;1;0;0;429;15;0;1;3;0;19;0;44
"";"BEW2";4;9;0;11;1;1;8;1;0;4;43;0;31;1;2;15;0;0;1;0;0;0;0;0;132;1;1;0;5;0;7;0;20
"";"BEW3";7;16;0;6;0;0;10;0;0;0;14;0;12;3;2;3;0;0;0;0;0;0;0;0;73;1;1;0;2;0;4;0;2
"";"BEW4";0;2;0;2;0;0;0;0;0;0;2;0;18;0;1;1;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;3
"";"BEW5";2;6;0;43;0;5;38;0;0;4;31;0;49;3;21;23;0;3;0;0;0;2;0;0;230;5;20;2;0;0;27;0;40
"";"BEW6";0;3;1;17;0;10;16;0;0;4;44;0;98;0;13;26;0;0;0;0;0;0;0;0;232;4;5;3;5;0;17;0;21
"";"BEW7";1;41;0;32;0;5;19;1;0;5;273;1;130;0;38;42;0;7;0;0;0;0;0;0;595;2;18;1;2;0;23;0;19
"";"BEW8";15;21;2;37;1;1;0;0;0;107;3;0;45;1;3;45;0;0;0;0;0;0;0;0;281;10;2;1;2;0;15;0;12
"";"BEW8.1";3;0;0;0;0;1;0;0;0;11;0;0;1;1;0;3;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;1
"";"BEW9";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"BEW10";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"BEW11";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"Rheumatologie";"RHE1";9;3;0;3;0;0;4;0;0;0;27;0;3;2;3;12;0;0;0;0;0;0;0;0;66;0;0;1;4;0;5;0;3
"";"RHE2";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"Gynäkologie";"GYN1";25;11;2;20;4;2;46;3;0;9;263;0;0;1;34;0;0;6;0;0;0;0;0;0;426;3;7;0;2;0;12;0;17
"";"GYN1.1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"GYN1.2";0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"GYN1.3";1;0;0;0;0;0;2;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0;0;1;0;
"";"GYN1.4";0;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"GYN2";4;5;0;6;0;0;4;0;0;2;59;0;0;0;7;0;0;2;4;0;0;0;0;0;93;0;6;0;2;0;8;0;4
"";"PLC1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;6
"Geburtshilfe";"GEBH";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"GEB1";46;31;3;25;2;0;162;0;1;89;742;0;0;0;104;0;0;34;0;0;0;0;0;0;1239;0;6;0;0;0;6;0;21
"";"GEB1.1";9;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;1
"";"GEB1.1.1";1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"Neugeborene";"NEOG";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"NEO1";20;21;2;21;2;0;143;0;0;79;593;0;0;0;86;0;0;30;0;0;0;0;0;0;997;0;5;0;0;0;5;0;13
"";"NEO1.1";7;1;1;0;0;0;1;0;0;6;11;0;0;11;1;0;0;1;0;0;0;0;0;0;40;0;0;0;0;0;0;0;2
"";"NEO1.1.1";16;14;0;0;0;0;0;0;0;7;10;0;0;20;0;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;0;5
"";"NEO1.1.1.1";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"(Radio-)Onkologie";"ONK1";8;13;3;2;0;0;7;0;0;0;37;0;0;37;3;0;0;4;0;0;0;0;0;0;114;0;3;0;0;0;3;0;
"";"RAO1";10;12;0;5;0;0;0;0;0;0;2;0;0;0;6;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;
"";"NUK1";5;10;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;2
"Schwere Verletzungen";"UNF1";4;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;2
"";"UNF1.1";9;2;0;0;0;0;0;0;0;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;1
"";"UNF2";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"Total";;1443;933;186;703;25;39;1253;18;10;443;7868;37;484;470;763;270;6;110;53;24;7;11;5;3;15164;87;97;14;62;3;263;6;734
