"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"NCH2";0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"NCH2.1";1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"NCH3";0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"Neurologie";"NEU1";16;2;13;4;0;0;0;34;3;0;1;2;0;12;0;0;9;0;0;5;0;0;1;0;102;0;0;0;0;0;0;0;6
"";"NEU2";6;0;4;2;0;0;0;11;1;0;0;3;0;0;0;0;3;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;
"";"NEU2.1";8;0;3;1;0;0;0;1;0;0;0;1;0;2;0;0;7;0;0;1;0;0;0;0;24;0;0;0;0;0;0;0;
"";"NEU3";60;2;65;11;0;0;0;134;5;1;0;15;0;0;0;0;26;0;0;0;0;0;1;0;320;1;0;0;0;0;1;0;20
"";"NEU3.1";15;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;2
"";"NEU4";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;23;0;0;0;0;25;0;0;0;0;0;0;0;
"";"NEU4.1";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;9;0;0;0;0;0;0;0;
"";"NEU4.2";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;26;0;0;0;0;0;0;0;1
"Ophthalmologie";"AUG1";15;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2;0;0;0;0;2;0;6
"";"AUG1.1";9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;
"";"AUG1.2";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
"";"AUG1.3";5;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;15;6;0;0;0;0;6;0;13
"";"AUG1.4";3;2;16;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;26;7;0;0;18;0;25;0;1
"";"AUG1.5";50;1;57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;112;2;0;0;0;0;2;0;10
"Endokrinologie";"END1";12;0;6;0;0;0;0;27;1;0;0;5;0;5;0;2;10;0;0;0;0;0;0;0;68;0;0;0;0;0;0;0;5
"Gastroenterologie";"GAE1";47;0;86;28;1;0;0;320;10;3;0;26;0;15;0;0;104;2;0;0;0;0;0;0;642;13;1;0;0;0;14;0;28
"";"GAE1.1";9;0;17;13;0;0;0;60;7;2;0;4;0;0;1;0;10;0;0;0;0;0;0;0;123;3;1;0;0;0;4;0;4
"Viszeralchirugie";"VIS1";37;2;56;30;0;1;0;92;3;0;0;6;0;5;0;0;6;1;0;0;0;0;0;0;239;8;2;0;0;0;10;0;17
"";"VIS1.1";4;0;9;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;
"";"VIS1.2";3;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;1;0;0;0;0;1;0;
"";"VIS1.3";1;0;7;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"";"VIS1.4";11;0;8;5;0;0;0;84;0;0;3;1;0;0;5;0;0;0;0;0;0;0;0;0;117;0;0;0;0;0;0;0;12
"";"VIS1.4.1";1;0;0;12;0;0;0;53;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;5
"";"VIS1.5";1;0;9;1;0;0;0;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;
"Haematologie";"HAE1";27;0;6;0;0;0;0;13;0;0;0;0;0;7;0;0;5;0;0;0;0;0;0;0;58;0;0;0;0;0;0;0;1
"";"HAE1.1";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"HAE2";31;0;34;14;0;0;0;32;0;0;0;8;0;0;0;0;17;4;0;0;0;0;0;0;140;3;0;0;0;0;3;0;
"";"HAE3";6;0;5;0;0;0;0;7;0;0;0;3;0;0;0;0;5;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;
"";"HAE4";4;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"";"HAE5";2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"Gefässe";"GEF1";8;0;8;11;0;0;0;31;0;0;0;3;0;0;0;1;0;0;0;0;0;0;0;0;62;6;3;0;0;0;9;1;6
"";"ANG1";16;1;18;16;1;0;0;33;0;0;0;7;0;0;0;0;2;0;0;0;0;0;0;0;94;5;2;0;0;0;7;0;7
"";"GEF2";3;1;9;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;2;0;0;0;0;2;0;2
"";"ANG2";10;2;12;6;0;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;5
"";"GEF3";8;0;8;6;0;0;0;8;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;31;0;0;0;0;0;0;0;4
"";"ANG3";8;0;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;1
"";"RAD1";10;2;1;7;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;1;0;0;0;0;1;0;4
"Herz";"HER1";0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;5
"";"HER1.1";1;0;2;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;2;0;
"";"HER1.1.1";9;0;36;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54;4;0;0;0;0;4;0;1
"";"HER1.1.2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"HER1.1.3";6;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;
"";"HER1.1.4";8;0;20;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35;3;0;0;0;0;3;0;2
"";"HER1.1.5";3;0;11;5;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;21;2;0;0;0;0;2;0;
"";"KAR1";8;0;37;11;1;0;0;41;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;101;11;0;0;0;0;11;0;2
"";"KAR1.1";92;0;339;81;0;0;1;10;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;527;43;0;0;0;0;43;0;22
"";"KAR1.1.1";25;0;65;29;0;0;0;1;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;125;26;0;0;0;0;26;0;2
"";"KAR1.2";8;0;18;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;10;0;0;0;0;10;0;1
"";"KAR1.3";13;0;14;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;33;4;0;0;0;0;4;0;1
"Nephrologie";"NEP1";19;0;4;0;0;0;0;34;3;5;0;10;0;0;0;0;1;0;0;0;0;0;0;0;76;4;0;0;0;0;4;0;3
"Urologie";"URO1";118;3;158;60;3;30;0;527;5;11;0;37;0;16;4;0;69;7;1;0;40;5;0;0;1094;15;23;0;1;0;39;0;78
"";"URO1.1";14;1;15;4;0;2;0;51;0;1;0;3;0;7;0;0;1;0;0;0;3;0;0;0;102;0;2;0;0;0;2;1;4
"";"URO1.1.1";5;0;7;16;0;2;0;39;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;76;1;0;0;0;0;1;0;
"";"URO1.1.2";7;0;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;1
"";"URO1.1.3";5;0;8;0;0;0;0;20;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;36;1;0;0;0;0;1;0;2
"";"URO1.1.4";2;0;0;0;0;0;0;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"URO1.1.5";2;0;1;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;
"";"URO1.1.6";2;0;0;2;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;
"";"URO1.1.7";4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"URO1.1.8";2;0;4;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;9;0;0;0;0;0;0;0;1
"Pneumologie";"PNE1";55;0;55;14;0;0;1;143;5;1;1;19;0;7;0;0;19;0;0;0;0;0;0;0;320;2;1;0;0;0;3;0;25
"";"PNE1.1";13;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;1
"";"PNE1.2";37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;
"";"PNE1.3";0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"PNE2";3;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;6
"Thoraxchirurgie";"THO1";1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"THO1.1";7;0;20;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;
"";"THO1.2";1;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;
"Transplantationen";"TPL1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL3";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"TPL4";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL5";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";50;3;48;52;2;26;1;201;15;5;0;20;109;12;2;116;51;4;7;0;0;4;0;0;728;25;11;1;13;0;50;1;102
"";"BEW2";9;2;12;17;1;20;0;69;1;3;2;3;48;7;0;20;22;0;8;0;0;3;0;0;247;11;6;0;6;0;23;0;18
"";"BEW3";13;1;15;3;1;0;0;74;5;0;0;2;7;5;0;11;7;1;1;0;0;0;0;0;146;6;3;0;2;0;11;0;12
"";"BEW4";0;0;3;3;0;0;0;3;1;0;0;1;19;0;2;1;2;0;0;0;0;0;0;0;35;2;1;0;0;0;3;0;5
"";"BEW5";8;4;18;81;3;35;0;150;4;3;3;6;39;6;1;28;109;9;0;0;0;8;0;0;515;15;24;2;6;0;47;0;67
"";"BEW6";1;1;10;19;0;20;0;106;1;9;0;13;79;0;3;45;45;5;0;0;0;0;0;0;357;16;12;0;5;0;33;0;57
"";"BEW7";0;2;26;59;2;40;0;208;32;8;2;5;173;0;0;75;91;7;0;0;0;0;0;0;730;20;35;0;4;0;59;0;44
"";"BEW8";41;0;84;63;2;6;0;1;0;40;0;0;96;0;1;78;3;0;0;0;0;0;0;0;415;38;10;0;0;0;48;0;52
"";"BEW8.1";2;0;2;0;0;1;0;0;0;4;0;0;7;0;0;5;0;0;0;0;0;0;0;0;21;2;2;0;1;0;5;0;4
"";"BEW9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"BEW10";1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;4;1;0;0;0;0;1;0;
"";"BEW11";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Rheumatologie";"RHE1";25;0;36;0;0;0;0;44;0;0;0;3;4;1;0;8;19;1;0;0;0;0;0;1;142;2;1;0;4;0;7;0;8
"";"RHE2";11;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;
"Gynäkologie";"GYN1";137;2;67;48;7;31;1;211;10;10;0;0;0;2;3;0;41;3;1;0;3;4;0;0;581;39;27;0;6;0;72;1;88
"";"GYN1.1";0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"GYN1.2";1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"GYN1.3";2;0;4;1;0;0;0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;1;0;0;0;1;0;1
"";"GYN1.4";4;0;4;1;0;0;0;15;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;25;1;0;0;0;0;1;0;
"";"GYN2";17;1;16;20;1;8;0;39;3;3;0;0;0;0;0;0;11;0;25;0;0;0;0;0;144;11;10;0;20;0;41;1;13
"";"PLC1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;4
"Geburtshilfe";"GEBH";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"GEB1";232;5;356;60;32;1;6;801;113;88;1;1;0;0;2;0;252;37;0;0;0;0;0;0;1987;47;43;0;0;0;90;0;200
"";"GEB1.1";17;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;5
"";"GEB1.1.1";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1
"Neugeborene";"NEOG";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"NEO1";166;4;321;54;24;0;7;669;99;84;0;0;0;2;1;0;231;33;0;0;0;0;0;0;1695;44;37;0;0;0;81;0;169
"";"NEO1.1";15;0;27;0;0;0;0;6;0;1;0;0;0;8;0;0;4;0;0;0;0;0;0;0;61;0;2;0;0;0;2;0;8
"";"NEO1.1.1";31;0;6;0;0;0;0;0;5;2;0;0;0;9;0;0;1;0;0;0;0;0;0;0;54;0;0;0;0;0;0;0;13
"";"NEO1.1.1.1";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"(Radio-)Onkologie";"ONK1";3;0;21;9;0;0;0;41;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;81;2;2;0;0;0;4;0;5
"";"RAO1";16;1;61;4;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;88;0;0;0;0;0;0;0;1
"";"NUK1";5;0;17;4;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;1
"Schwere Verletzungen";"UNF1";12;0;6;0;0;0;0;8;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;6
"";"UNF1.1";21;1;5;1;0;0;0;3;0;1;0;1;0;2;0;0;2;0;0;0;0;0;0;0;37;0;0;0;0;0;0;0;5
"";"UNF2";2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"Total";;2825;78;3834;1270;123;315;35;8735;509;334;24;700;622;636;37;436;2897;135;123;59;64;100;12;8;23911;569;304;5;140;1;1019;10;2140
