"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"HNO1.3";27;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;1;0;0;0;1;0;7
"";"HNO1.3.1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"HNO1.3.2";9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;
"";"HNO2";3;81;2;7;0;0;0;0;9;4;1;2;0;0;1;0;0;0;0;0;0;0;0;0;110;1;0;5;0;0;6;0;4
"";"KIE1";15;28;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;47;0;0;0;0;0;0;0;
"Neurochirurgie";"NCH1";27;48;0;8;0;0;0;0;0;0;0;0;2;16;0;0;0;0;0;0;0;0;0;0;101;2;0;0;0;0;2;0;6
"";"NCH1.1";3;3;0;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;
"";"NCH1.1.1";20;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;1
"";"NCH1.1.1.1";2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"NCH1.1.2";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"NCH1.1.3";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;1
"";"NCH2";0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"NCH2.1";2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"NCH3";3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;1;0;0;1;0;1
"Neurologie";"NEU1";3;83;2;0;0;0;0;1;1;0;0;0;0;4;0;0;0;0;0;6;0;0;0;0;100;0;0;1;0;0;1;1;7
"";"NEU2";6;15;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;1;1
"";"NEU2.1";1;15;0;1;0;0;0;0;0;0;0;0;0;9;0;0;0;2;0;0;0;0;0;0;28;0;0;0;0;0;0;0;2
"";"NEU3";20;353;3;6;0;0;2;1;2;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;390;0;0;0;0;0;0;18;17
"";"NEU3.1";7;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"";"NEU4";0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;17;0;0;0;0;21;0;0;0;0;0;0;0;1
"";"NEU4.1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;8;0;0;0;0;0;0;0;
"";"NEU4.2";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;29;0;0;0;0;0;0;0;1
"Ophthalmologie";"AUG1";13;34;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;49;1;0;1;0;0;2;0;
"";"AUG1.1";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"AUG1.2";3;7;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;13;0;0;0;0;1;1;0;4
"";"AUG1.3";9;48;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;75;6;0;0;0;0;6;0;16
"";"AUG1.4";1;211;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;218;1;0;0;1;0;2;0;3
"";"AUG1.5";93;26;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;156;2;0;0;0;0;2;0;14
"Endokrinologie";"END1";4;53;0;1;0;0;1;0;1;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;64;0;0;1;0;0;1;4;3
"Gastroenterologie";"GAE1";37;594;7;14;0;0;15;1;0;0;12;2;0;7;0;0;0;0;0;0;0;0;0;0;689;0;0;2;0;0;2;30;15
"";"GAE1.1";1;118;1;6;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;128;0;0;1;0;0;1;3;7
"Viszeralchirugie";"VIS1";20;220;1;16;1;0;3;0;0;0;3;0;0;2;1;0;0;0;0;0;0;0;0;0;267;0;1;6;3;0;10;21;21
"";"VIS1.1";1;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;
"";"VIS1.2";1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;1;0;0;0;1;0;
"";"VIS1.3";1;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"";"VIS1.4";9;0;0;4;0;0;0;4;0;0;24;0;0;0;8;0;0;0;0;0;0;0;0;0;49;0;1;0;0;0;1;12;38
"";"VIS1.4.1";5;0;1;2;0;0;0;3;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;1;10
"";"VIS1.5";1;21;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;
"Haematologie";"HAE1";14;21;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;47;0;0;2;0;0;2;0;6
"";"HAE1.1";19;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;0;0;0;0;0;0;
"";"HAE2";21;181;0;7;0;0;8;0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;222;0;0;1;0;0;1;10;8
"";"HAE3";4;20;1;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;1;0;0;1;2;
"";"HAE4";12;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;1
"";"HAE5";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"Gefässe";"GEF1";1;79;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;0;0;0;0;0;0;1;9
"";"ANG1";15;162;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185;7;0;0;0;0;7;5;1
"";"GEFA";11;93;1;6;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;113;3;0;0;0;0;3;1;1
"";"GEF3";1;29;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;1;3
"";"ANG3";5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;
"";"RAD1";9;15;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;
"Herz";"HER1";2;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"";"HER1.1";2;2;1;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;
"";"HER1.1.1";64;0;2;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74;1;0;0;0;0;1;0;2
"";"HER1.1.2";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
"";"HER1.1.3";7;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;
"";"HER1.1.4";14;0;4;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;2;0;0;0;0;2;0;
"";"HER1.1.5";9;0;2;7;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;1
"";"KAR1";6;73;1;6;0;0;2;0;0;1;3;2;0;1;0;0;0;0;0;0;0;0;0;0;95;2;0;0;0;0;2;1;4
"";"KAR1.1";74;622;23;67;0;0;2;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;792;4;0;0;0;0;4;0;31
"";"KAR1.1.1";66;61;6;21;0;0;0;0;0;0;4;0;0;6;0;0;0;0;0;0;0;0;0;0;164;8;0;0;0;0;8;0;5
"";"KAR1.2";8;4;1;4;0;0;0;0;0;0;2;0;0;5;0;0;0;0;0;0;0;0;0;0;24;4;0;0;0;0;4;0;
"";"KAR1.3";11;26;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;1;0;0;0;0;1;0;1
"Nephrologie";"NEP1";5;65;0;1;1;0;5;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;3;3
"Urologie";"URO1";49;990;5;62;1;4;60;1;3;0;8;1;0;12;2;2;0;1;0;0;17;0;0;0;1218;1;9;74;0;0;84;23;112
"";"URO1.1";10;121;2;9;0;0;4;1;0;1;0;0;0;4;1;0;0;0;0;0;0;0;0;0;153;0;1;7;0;0;8;10;14
"";"URO1.1.1";5;58;0;35;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;106;0;0;0;0;0;0;4;1
"";"URO1.1.2";0;20;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;
"";"URO1.1.3";1;36;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;2
"";"URO1.1.4";0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"URO1.1.7";0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;0;0;1;0;1
"";"URO1.1.8";0;5;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;7;0;0;0;0;0;0;0;1
"Pneumologie";"PNE1";28;280;6;2;1;0;9;0;6;2;3;2;0;8;0;0;0;0;0;0;0;0;0;0;347;1;0;1;0;0;2;20;21
"";"PNE1.1";0;6;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;1
"";"PNE1.2";31;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;
"";"PNE1.3";1;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"PNE2";4;16;0;0;0;0;0;0;1;0;0;0;0;5;0;0;0;0;0;1;0;0;0;0;27;0;0;0;0;0;0;0;2
"Thoraxchirurgie";"THO1";3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"";"THO1.1";7;32;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;
"";"THO1.2";3;12;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;1
"Transplantationen";"TPL1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL4";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL5";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";15;460;2;20;1;3;15;0;4;0;9;17;68;5;0;52;0;1;21;0;0;4;0;0;697;31;5;109;4;0;149;16;101
"";"BEW2";0;111;0;10;1;2;7;0;0;2;0;11;27;5;0;6;0;1;8;0;0;7;0;1;199;9;3;15;2;0;29;1;17
"";"BEW3";4;178;1;1;0;0;2;0;0;0;0;0;6;4;0;5;0;0;3;0;0;0;0;0;204;0;1;10;4;0;15;6;15
"";"BEW4";0;23;0;0;0;0;1;0;1;0;0;1;11;0;1;1;0;0;0;0;0;0;0;0;39;1;1;4;0;0;6;0;2
"";"BEW5";0;131;0;30;0;2;13;0;0;1;2;1;25;1;1;14;0;2;1;0;0;4;0;0;228;0;19;142;2;0;163;1;60
"";"BEW6";0;238;0;4;0;6;11;2;2;4;7;2;56;0;0;26;0;0;0;0;0;1;0;0;359;2;8;46;0;0;56;3;49
"";"BEW7";0;49;0;4;0;0;1;0;0;1;1;1;16;1;0;5;0;1;0;0;0;0;0;0;80;0;1;10;0;0;11;0;12
"";"BEW7.1";1;399;1;13;0;6;14;0;4;2;5;0;34;0;2;14;0;0;0;0;0;0;0;0;495;0;6;34;0;0;40;7;38
"";"BEW7.2";0;283;0;10;0;3;6;1;2;3;9;0;39;0;0;13;0;6;0;0;0;0;0;0;375;1;10;79;2;0;92;6;79
"";"BEW7.3";0;41;0;8;0;0;2;0;0;1;0;0;14;0;0;3;0;0;0;0;0;0;0;0;69;0;2;7;0;0;9;0;9
"";"BEW8";13;350;8;36;1;2;0;0;0;41;0;0;54;0;0;32;0;0;0;0;0;0;0;0;537;8;6;53;0;0;67;1;88
"";"BEW8.1";1;5;0;2;0;0;0;0;0;10;0;0;3;2;0;3;0;0;0;0;0;0;0;0;26;3;0;0;0;0;3;0;9
"";"BEW9";1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"BEW10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;
"";"BEW11";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"Rheumatologie";"RHE1";10;84;0;1;0;0;1;1;0;0;0;1;0;1;0;4;0;0;0;0;0;0;0;0;103;0;1;9;0;0;10;6;10
"";"RHE2";3;12;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;1
"Gynäkologie";"GYN1";56;461;3;21;2;2;8;3;0;10;13;0;0;0;5;0;0;2;0;0;0;0;0;0;586;4;9;26;4;0;43;39;82
"";"GYNT";6;31;0;2;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;2;2
"";"GYN2";4;134;1;12;0;1;0;0;1;1;6;0;0;0;2;0;0;3;1;0;0;0;0;0;166;0;6;16;7;0;29;5;3
"";"PLC1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;3
"Geburtshilfe";"GEB1";63;1637;9;24;6;0;137;6;53;83;55;0;0;0;3;0;0;13;0;0;0;0;0;0;2089;2;22;1;0;0;25;93;238
"";"GEB1.1";7;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;1
"";"GEB1.1.1";6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;1
"Neugeborene";"NEO1";33;1342;8;24;5;0;119;4;51;68;42;0;0;0;2;0;0;11;0;0;0;0;0;0;1709;2;19;0;0;0;21;80;209
"";"NEO1.1";5;104;1;0;0;0;2;1;4;12;0;0;0;4;0;0;0;0;0;0;0;0;0;0;133;0;1;0;0;0;1;0;3
"";"NEO1.1.1";14;69;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;90;0;2;0;0;0;2;0;8
"";"NEO1.1.1.1";3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"(Radio-)Onkologie";"ONK1";5;167;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;176;0;0;1;0;0;1;1;4
"";"RAO1";9;109;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;125;0;0;0;0;0;0;0;
"";"NUK1";5;81;4;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;0;5
"Schwere Verletzungen";"UNF1";6;15;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;1;8
"";"UNF1.1";5;29;0;0;0;0;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;37;0;0;1;0;0;1;1;5
"";"UNF2";3;1;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"Total";;1649;20432;214;676;29;34;676;53;260;269;349;73;362;330;69;205;2;50;195;58;22;145;4;5;26161;127;150;965;52;2;1296;779;2475
