"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"NCH3";6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;0;1;0;2;0;3;0;3
"Neurologie";"NEU1";94;1;65;26;3;0;2;5;1;8;1;28;0;21;0;0;0;0;0;4;0;0;0;0;259;2;0;0;0;0;2;1;18
"";"NEU2";11;0;12;8;0;0;0;1;0;1;0;8;0;1;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;
"";"NEU2.1";29;0;7;11;2;0;0;0;0;0;0;4;0;1;0;0;1;3;0;0;0;0;2;0;60;0;0;0;0;0;0;0;2
"";"NEU3";283;6;228;124;12;0;1;5;0;43;0;104;0;1;1;0;6;0;0;0;0;0;3;0;817;4;1;0;0;0;5;1;19
"";"NEU3.1";25;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;1
"";"NEU4";4;0;0;8;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;44;0;0;0;0;64;0;0;0;0;0;0;0;
"";"NEU4.1";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;16;0;0;0;0;0;0;0;
"";"NEU4.2";26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;76;0;0;0;0;0;0;0;
"Ophthalmologie";"AUG1";63;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;71;8;0;0;2;0;10;0;8
"";"AUG1.1";16;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;0;0;0;0;0;21;0;0;0;0;0;0;0;1
"";"AUG1.2";16;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;21;1;0;0;0;4;5;0;4
"";"AUG1.3";40;2;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;94;37;0;0;5;0;42;0;25
"";"AUG1.4";50;6;82;36;0;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;182;19;0;0;60;0;79;0;1
"";"AUG1.5";205;1;79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58;0;0;0;0;0;343;21;0;0;0;0;21;0;17
"Endokrinologie";"END1";41;0;34;13;8;0;0;4;0;15;3;31;0;18;0;0;1;0;0;0;0;0;3;0;171;7;2;0;3;0;12;0;5
"Gastroenterologie";"GAE1";324;2;448;125;40;0;10;19;3;101;5;363;0;36;4;0;7;8;0;0;0;0;0;0;1495;62;11;0;0;0;73;1;44
"";"GAE1.1";60;0;76;32;6;0;0;3;0;18;0;71;0;1;0;0;0;0;0;0;0;0;0;0;267;14;7;0;0;0;21;0;6
"Viszeralchirugie";"VIS1";145;3;162;96;3;2;2;6;1;15;1;55;0;18;6;0;1;0;0;0;0;0;0;0;516;33;12;0;6;0;51;3;22
"";"VIS1.1";14;1;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;1;1;0;0;0;2;0;
"";"VIS1.2";9;0;12;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;2;3;0;0;0;5;0;1
"";"VIS1.3";3;0;3;5;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;
"";"VIS1.4";36;0;10;5;0;0;0;28;0;0;2;4;0;0;35;0;0;0;0;0;0;0;0;0;120;0;0;0;1;0;1;0;19
"";"VIS1.4.1";7;0;2;21;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;12
"";"VIS1.5";8;2;9;12;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;33;1;2;0;0;0;3;0;2
"Haematologie";"HAE1";49;0;7;5;0;0;0;0;0;4;0;8;0;34;0;0;1;4;0;0;0;0;0;0;112;2;0;0;0;0;2;0;
"";"HAE1.1";17;0;0;2;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;3
"";"HAE2";166;1;82;48;6;0;0;3;2;18;1;55;0;0;0;0;2;9;0;0;0;0;3;0;396;13;1;1;0;0;15;0;7
"";"HAE3";11;0;15;6;0;0;0;0;1;6;0;12;0;0;0;0;1;0;0;0;0;0;3;0;55;8;2;0;0;0;10;0;1
"";"HAE4";16;0;3;7;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;
"";"HAE5";12;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;1
"Gefässe";"GEF1";29;0;33;19;0;0;0;4;0;1;0;9;0;1;0;0;0;0;0;0;0;0;0;0;96;20;3;0;0;0;23;0;7
"";"ANG1";164;0;66;47;6;0;0;1;1;7;0;41;0;0;0;2;1;0;0;0;0;0;0;0;336;57;7;0;0;0;64;0;3
"";"GEFA";94;9;61;47;0;0;0;0;0;1;0;13;0;3;0;0;0;0;0;0;0;0;0;0;228;19;1;0;0;0;20;0;8
"";"GEF3";19;0;15;8;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;45;6;0;0;0;0;6;0;
"";"ANG3";23;0;10;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;
"";"RAD1";27;0;18;44;2;0;0;1;0;5;0;4;0;1;0;0;0;0;0;0;0;0;0;0;102;4;2;0;1;0;7;0;3
"Herz";"HER1";4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;1
"";"HER1.1";14;0;10;2;0;0;0;0;0;0;0;1;0;15;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;1
"";"HER1.1.1";43;0;43;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;114;5;0;0;0;0;5;0;
"";"HER1.1.2";0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"HER1.1.3";11;0;3;3;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;
"";"HER1.1.4";6;0;26;16;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;49;1;0;0;0;0;1;0;4
"";"HER1.1.5";21;0;17;15;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;54;7;0;0;0;0;7;0;3
"";"KAR1";33;0;69;52;1;0;0;1;0;13;2;51;0;1;0;0;0;0;0;0;0;0;0;0;223;37;0;0;0;0;37;0;6
"";"KAR1.1";535;7;474;285;1;0;0;0;0;7;1;6;0;7;0;0;0;0;0;0;0;0;0;0;1323;128;0;0;0;0;128;0;23
"";"KAR1.1.1";138;0;93;63;0;0;0;0;0;0;1;0;0;12;0;0;0;0;0;0;0;0;0;0;307;70;0;0;0;0;70;0;15
"";"KAR1.2";27;0;15;23;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;67;27;0;0;0;0;27;0;
"";"KAR1.3";47;0;25;9;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;84;5;0;0;0;0;5;0;5
"Nephrologie";"NEP1";123;1;66;8;2;0;1;1;0;15;2;73;0;0;0;2;0;0;0;0;0;0;0;0;294;18;0;0;0;0;18;1;6
"Urologie";"URO1";612;15;688;227;51;293;6;22;2;139;1;208;0;43;8;13;0;10;1;0;87;0;1;0;2427;97;140;0;3;0;240;1;53
"";"URO1.1";78;3;62;23;5;5;0;8;0;35;0;11;0;43;0;0;0;0;0;0;18;0;0;0;291;9;16;0;2;0;27;0;7
"";"URO1.1.1";20;2;26;40;1;3;0;2;0;0;0;0;0;0;1;0;0;0;0;0;11;0;0;0;106;2;6;0;0;0;8;0;4
"";"URO1.1.2";12;0;6;6;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;27;3;1;0;0;0;4;0;
"";"URO1.1.3";23;1;21;14;0;1;0;0;0;2;0;0;0;1;2;0;0;0;0;0;0;0;0;0;65;1;2;0;0;0;3;0;
"";"URO1.1.4";2;1;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"URO1.1.7";5;1;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;1
"";"URO1.1.8";6;0;15;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;
"Pneumologie";"PNE1";299;2;301;38;35;0;6;10;6;42;3;222;0;48;0;2;4;0;0;0;0;0;2;0;1020;30;2;0;0;0;32;0;29
"";"PNE1.1";3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1
"";"PNE1.2";80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;0;0;0;0;0;0;0;
"";"PNE1.3";7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;2
"";"PNE2";21;0;2;0;0;0;0;0;0;2;0;0;0;16;0;0;0;0;0;1;0;0;0;0;42;0;0;0;0;0;0;0;4
"Thoraxchirurgie";"THO1";10;0;5;3;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;
"";"THO1.1";37;0;16;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;0;0;0;0;0;0;0;
"";"THO1.2";7;0;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;
"Transplantationen";"TPL1";3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"TPL2";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL3";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"TPL4";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"TPL5";14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";214;13;210;198;24;78;9;13;3;82;1;125;279;31;5;298;1;6;30;0;0;17;0;0;1637;85;54;2;28;0;169;1;102
"";"BEW2";29;1;64;34;7;44;2;6;2;37;1;24;118;26;2;51;1;1;12;0;0;13;0;0;475;30;11;0;18;0;59;1;21
"";"BEW3";44;3;52;20;5;2;0;11;4;7;0;16;25;23;11;23;0;0;0;0;0;0;0;0;246;18;16;1;28;0;63;0;10
"";"BEW4";0;0;7;5;0;1;1;0;0;3;0;7;43;1;1;4;0;1;0;0;0;2;0;0;76;1;8;0;0;0;9;0;6
"";"BEW5";23;5;70;195;8;93;2;4;5;15;7;25;137;10;1;103;2;10;7;0;0;33;0;0;755;41;130;0;17;0;188;0;69
"";"BEW6";7;3;33;84;12;109;5;5;1;41;2;71;164;0;14;110;1;7;2;0;0;8;0;0;679;28;38;0;6;0;72;0;19
"";"BEW7";1;0;5;16;0;8;1;0;0;2;0;0;29;2;0;23;0;10;0;0;0;1;0;0;98;4;11;0;0;0;15;0;10
"";"BEW7.1";20;6;58;94;6;112;1;6;1;48;4;64;238;0;1;108;2;2;0;0;0;4;0;0;775;45;47;0;1;0;93;0;13
"";"BEW7.2";1;3;24;65;9;136;1;5;0;37;3;14;206;0;0;70;0;4;0;0;0;13;0;0;591;33;67;1;9;0;110;0;20
"";"BEW7.3";3;1;5;18;2;11;0;2;1;16;0;11;34;0;0;34;0;3;0;0;0;0;0;0;141;5;11;1;4;0;21;0;2
"";"BEW8";151;6;166;215;11;19;0;0;0;126;0;1;200;2;7;167;2;0;0;0;0;0;0;0;1073;80;32;0;0;0;112;0;56
"";"BEW8.1";6;0;2;4;1;0;0;0;0;16;0;0;4;1;0;11;0;0;0;0;0;0;0;0;45;5;1;0;2;0;8;0;5
"";"BEW9";2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;6;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"";"BEW10";1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;5;0;1;0;0;0;1;0;1
"";"BEW11";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"Rheumatologie";"RHE1";80;0;97;10;2;4;1;0;0;16;2;51;7;8;0;19;4;0;0;0;0;2;1;1;305;6;5;0;2;0;13;0;12
"";"RHE2";19;0;6;1;1;0;0;0;0;0;0;1;0;7;0;0;0;0;0;0;0;0;1;0;36;0;0;0;0;0;0;0;
"Gynäkologie";"GYN1";606;5;310;173;91;58;2;32;4;101;4;4;0;9;16;0;0;8;2;0;3;0;0;0;1428;80;78;0;25;0;183;3;66
"";"GYNT";35;0;31;7;5;0;1;4;0;7;0;0;0;0;2;0;0;1;0;0;0;0;0;0;93;4;6;0;0;0;10;1;
"";"GYN2";68;2;59;117;0;13;0;3;0;29;2;0;0;0;2;0;0;6;46;0;0;0;0;0;347;36;32;0;22;0;90;0;4
"";"PLC1";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;7
"Geburtshilfe";"GEB1";1769;8;1765;378;214;2;37;120;51;1142;12;3;0;0;19;0;13;178;0;0;0;0;0;0;5711;254;224;0;0;0;478;4;78
"";"GEB1.1";65;1;3;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;1
"";"GEB1.1.1";28;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;0;1;0;0;0;1;0;3
"Neugeborene";"NEO1";1328;0;1470;360;174;0;35;102;46;972;10;0;0;22;15;0;10;155;0;0;0;0;0;0;4699;244;202;0;0;0;446;3;57
"";"NEO1.1";38;2;145;3;1;0;0;0;4;128;0;0;0;35;0;0;0;0;0;0;0;0;0;0;356;0;13;0;0;0;13;0;4
"";"NEO1.1.1";197;9;14;0;2;0;0;0;2;2;1;0;0;32;1;0;0;0;0;0;0;0;0;0;260;0;5;0;0;0;5;0;5
"";"NEO1.1.1.1";11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;12;0;0;0;0;0;0;0;1
"(Radio-)Onkologie";"ONK1";35;0;75;12;0;0;0;2;0;4;0;8;0;13;0;0;0;2;0;0;0;0;0;0;151;10;2;0;0;0;12;0;6
"";"RAO1";81;0;104;19;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;3;0;0;0;210;0;0;0;0;0;0;0;3
"";"NUK1";56;0;37;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;116;5;0;0;0;0;5;0;2
"Schwere Verletzungen";"UNF1";32;0;7;0;0;0;0;0;0;1;0;3;0;4;0;1;1;0;0;0;0;0;0;0;49;0;0;0;0;0;0;0;10
"";"UNF1.1";51;0;16;0;1;0;0;0;1;3;0;12;0;5;0;0;0;0;0;0;0;0;1;0;90;0;0;0;0;0;0;0;7
"";"UNF2";5;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"Total";;15009;267;15014;5235;1510;1234;228;676;221;4988;144;6422;1596;2301;309;1244;247;496;415;119;131;223;124;88;58241;2316;1487;11;468;11;4293;38;2328
