"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"NCH2.1";0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"";"NCH3";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;
"Neurologie";"NEU1";9;1;0;8;1;0;2;0;0;1;1;0;0;5;22;0;0;0;0;4;0;0;0;0;54;0;0;0;0;0;0;0;2
"";"NEU2";3;0;0;2;0;0;1;0;0;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;
"";"NEU2.1";3;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"NEU3";42;1;1;35;0;0;2;0;0;13;1;1;0;0;91;0;0;0;0;0;0;0;1;0;188;0;0;0;0;0;0;0;11
"";"NEU3.1";3;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"NEU4";0;0;0;5;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;9;0;0;0;0;16;0;0;0;0;0;0;0;
"";"NEU4.1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;
"";"NEU4.2";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;7;0;0;0;0;0;0;0;
"Ophthalmologie";"AUG1";9;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;0;0;1;0;1
"";"AUG1.1";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"AUG1.2";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;0;1;0;
"";"AUG1.3";12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;14;11;0;0;1;0;12;0;4
"";"AUG1.4";6;3;4;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;39;8;0;0;8;0;16;0;
"";"AUG1.5";45;1;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;76;7;0;0;0;0;7;0;4
"Endokrinologie";"END1";3;0;1;5;0;0;1;0;0;5;0;1;0;3;14;0;0;0;0;0;0;0;0;0;33;1;0;0;0;0;1;0;1
"Gastroenterologie";"GAE1";30;0;1;55;1;0;2;0;2;30;5;1;0;8;215;0;0;3;0;0;0;0;0;0;353;2;1;0;0;0;3;0;17
"";"GAE1.1";4;0;0;11;0;0;1;0;0;7;0;0;0;0;30;0;0;0;0;0;0;0;0;0;53;3;0;0;0;0;3;0;1
"Viszeralchirugie";"VIS1";13;2;4;40;4;0;0;0;0;6;1;0;0;1;61;0;0;0;0;0;0;0;0;0;132;1;1;0;2;0;4;0;5
"";"VIS1.1";0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1
"";"VIS1.2";2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1
"";"VIS1.3";2;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"VIS1.4";2;0;0;2;0;0;0;1;0;0;1;0;0;0;11;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;5
"";"VIS1.4.1";0;0;0;8;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;1;0;0;0;1;0;
"";"VIS1.5";2;0;0;3;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"Haematologie";"HAE1";15;0;0;8;0;0;0;0;0;0;0;0;0;10;8;0;0;0;0;0;0;0;0;0;41;0;0;0;0;0;0;0;
"";"HAE1.1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"HAE2";24;0;0;20;0;0;0;0;0;5;0;0;0;3;38;1;0;3;0;0;0;0;1;0;95;0;1;0;0;0;1;0;2
"";"HAE3";0;0;0;1;0;0;0;0;0;0;2;0;0;0;8;0;0;2;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"";"HAE4";1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"HAE5";2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"Gefässe";"GEF1";11;0;2;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;23;8;0;0;0;0;8;0;2
"";"ANG1";22;1;4;25;0;0;0;0;0;3;0;0;0;0;13;0;0;0;0;0;0;0;0;0;68;9;0;0;0;0;9;0;3
"";"GEFA";8;0;0;22;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;31;3;0;0;0;0;3;0;3
"";"GEF3";7;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;
"";"ANG3";3;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1
"";"RAD1";5;1;0;13;0;0;0;0;0;1;0;0;0;1;7;0;0;0;0;0;0;0;0;0;28;1;0;0;2;0;3;0;
"Herz";"HER1";2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
"";"HER1.1";2;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;5;0;0;0;2;0;2;0;1
"";"HER1.1.1";11;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;2;0;0;0;0;2;0;1
"";"HER1.1.2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"HER1.1.3";8;0;0;3;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;
"";"HER1.1.4";3;0;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;
"";"HER1.1.5";3;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;
"";"KAR1";8;0;1;20;0;0;0;0;0;2;0;0;0;0;4;0;0;1;0;0;0;0;0;0;36;3;0;0;0;0;3;0;1
"";"KAR1.1";112;4;18;153;0;0;0;0;0;2;3;0;0;0;11;0;0;0;0;0;0;0;0;0;303;11;0;0;0;0;11;0;6
"";"KAR1.1.1";24;0;10;38;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;75;10;0;0;0;0;10;0;
"";"KAR1.2";11;0;1;5;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;18;8;0;0;0;0;8;0;
"";"KAR1.3";21;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;
"Nephrologie";"NEP1";3;0;0;5;0;0;0;0;0;13;0;1;0;1;16;0;0;0;0;0;0;0;0;0;39;1;0;0;0;0;1;0;1
"Urologie";"URO1";59;6;8;93;1;9;11;0;0;50;11;2;0;13;264;1;0;1;0;0;2;0;0;0;531;8;18;0;2;0;28;0;14
"";"URO1.1";10;0;1;8;0;0;0;0;0;8;1;0;0;6;12;0;0;0;0;0;1;0;0;0;47;0;1;0;3;0;4;0;2
"";"URO1.1.1";4;3;2;10;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;0;0;37;0;1;0;0;0;1;0;
"";"URO1.1.2";5;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"URO1.1.3";2;0;1;4;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;
"";"URO1.1.4";2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"URO1.1.7";1;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"URO1.1.8";0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"Pneumologie";"PNE1";33;0;2;15;0;0;2;0;0;24;7;0;0;4;85;0;0;0;0;0;0;0;3;0;175;2;1;0;0;0;3;0;3
"";"PNE1.1";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"";"PNE1.2";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"PNE1.3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"PNE2";2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;3
"Thoraxchirurgie";"THO1";3;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1
"";"THO1.1";10;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;
"";"THO1.2";1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"Transplantationen";"TPL1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL4";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL5";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";26;6;1;60;0;6;2;1;1;22;2;4;84;9;104;73;0;0;3;0;0;0;0;0;404;21;9;1;12;0;43;0;35
"";"BEW2";3;2;2;11;0;3;0;1;0;8;2;0;22;1;20;6;0;1;0;0;0;1;0;0;83;13;2;0;7;0;22;0;4
"";"BEW3";9;1;0;10;0;0;2;0;0;3;1;0;6;0;31;4;0;0;0;0;0;0;0;0;67;3;1;0;16;0;20;0;6
"";"BEW4";0;0;0;1;0;0;1;0;0;0;0;0;11;0;5;0;0;0;0;0;0;0;0;0;18;1;2;0;0;0;3;0;1
"";"BEW5";0;1;0;73;0;3;0;0;0;6;2;0;31;0;29;13;0;0;1;0;0;2;0;0;161;8;11;0;6;0;25;0;19
"";"BEW6";0;0;0;31;0;9;2;0;0;4;1;1;45;0;35;26;0;0;0;0;0;1;0;0;155;8;5;0;5;0;18;0;10
"";"BEW7";0;0;1;8;0;0;2;0;0;0;0;1;7;1;1;11;0;1;0;0;0;0;0;0;33;1;2;0;0;0;3;0;1
"";"BEW7.1";1;2;0;36;0;2;1;0;0;11;2;0;64;0;83;21;0;0;0;0;0;1;0;0;224;1;8;1;0;0;10;0;4
"";"BEW7.2";0;1;0;31;0;7;1;0;0;8;3;0;46;0;46;8;0;1;0;0;0;0;0;0;152;5;15;2;4;0;26;0;3
"";"BEW7.3";0;0;0;10;0;0;1;0;0;7;0;0;12;0;5;11;0;0;0;0;0;0;0;0;46;0;2;0;0;0;2;0;1
"";"BEW8";9;1;0;74;3;1;0;0;0;49;0;0;69;0;26;34;1;0;0;0;0;0;0;0;267;22;7;1;1;0;31;0;8
"";"BEW8.1";0;0;0;3;0;0;0;0;0;3;0;0;1;0;0;4;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;
"";"BEW9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"BEW10";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"BEW11";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"Rheumatologie";"RHE1";9;1;2;2;0;0;2;0;0;9;0;0;3;2;38;4;0;0;0;0;0;0;0;0;72;1;0;0;1;0;2;0;2
"";"RHE2";7;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"Gynäkologie";"GYN1";36;0;1;76;2;0;2;1;0;34;14;0;0;3;148;0;0;0;0;0;1;0;0;0;318;13;23;0;9;0;45;0;6
"";"GYNT";1;0;0;7;0;0;0;0;1;3;0;0;0;0;8;0;0;0;0;0;0;0;0;0;20;0;0;0;1;0;1;0;2
"";"GYN2";5;0;0;29;0;1;0;0;0;4;2;0;0;0;26;0;0;1;10;0;0;0;0;0;78;1;9;0;9;0;19;0;3
"";"PLC1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;3
"Geburtshilfe";"GEB1";58;3;6;128;6;0;15;0;0;201;16;0;0;0;382;0;0;13;0;0;0;0;0;0;828;5;23;0;0;0;28;2;10
"";"GEB1.1";8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"";"GEB1.1.1";2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"Neugeborene";"NEO1";26;1;4;115;4;0;12;1;0;171;13;0;0;0;319;0;0;12;0;0;0;0;0;0;678;5;21;0;0;0;26;0;7
"";"NEO1.1";3;2;2;4;0;0;0;0;0;31;0;0;0;7;2;0;0;0;0;0;0;0;0;0;51;0;0;0;0;0;0;0;
"";"NEO1.1.1";16;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;22;0;1;0;0;0;1;0;1
"";"NEO1.1.1.1";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"(Radio-)Onkologie";"ONK1";14;0;3;4;0;0;0;0;0;1;0;0;0;1;5;0;0;0;0;0;0;0;0;0;28;0;1;0;0;0;1;0;1
"";"RAO1";5;0;0;15;0;0;1;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;34;0;0;0;0;0;0;0;3
"";"NUK1";13;2;1;9;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;2
"Schwere Verletzungen";"UNF1";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;0;0;0;2
"";"UNF1.1";4;0;0;4;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;1
"";"UNF2";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"Total";;1382;71;142;2008;31;52;104;10;10;1282;174;30;432;378;4754;260;5;52;53;22;4;6;19;2;11283;246;206;5;195;2;654;3;544
