"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"HNO1.3";49;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;50;0;3;0;0;0;3;0;1
"";"HNO1.3.1";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"HNO1.3.2";3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"HNO2";22;11;2;15;0;1;13;0;0;19;1;3;0;0;1;0;0;0;0;0;0;0;0;0;88;1;5;0;2;0;8;0;3
"";"KIE1";28;7;0;2;0;1;3;0;0;1;0;0;0;1;0;0;0;0;8;0;0;0;0;0;51;0;0;0;1;0;1;0;2
"Neurochirurgie";"NCH1";70;3;0;23;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;0;0;0;0;101;1;0;0;1;0;2;0;6
"";"NCH1.1";11;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"";"NCH1.1.1";24;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;1
"";"NCH1.1.1.1";3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"NCH1.1.2";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"NCH1.1.3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"NCH2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"NCH2.1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"NCH3";3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;1;0;0;0;0;1;0;
"Neurologie";"NEU1";16;3;1;11;0;0;49;0;0;8;5;0;0;18;0;0;0;0;0;5;0;0;0;1;117;0;1;0;1;0;2;0;4
"";"NEU2";5;1;0;5;0;0;8;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;
"";"NEU2.1";3;1;0;2;0;0;5;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;14;0;0;0;0;0;0;0;
"";"NEU3";74;10;4;41;0;0;121;1;5;14;21;3;0;0;1;0;0;0;0;0;0;0;0;0;295;0;0;0;0;0;0;0;8
"";"NEU3.1";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"NEU4";2;0;0;6;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;24;0;0;0;0;35;0;0;0;0;0;0;0;1
"";"NEU4.1";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;10;0;0;0;0;0;0;0;
"";"NEU4.2";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;23;0;0;0;0;0;0;0;
"Ophthalmologie";"AUG1";22;9;1;0;0;0;4;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;38;2;0;0;1;0;3;0;
"";"AUG1.1";11;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"";"AUG1.2";6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;1;1;0;2;0;1
"";"AUG1.3";27;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;43;7;0;0;1;0;8;0;6
"";"AUG1.4";20;52;8;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;92;1;0;0;14;0;15;0;
"";"AUG1.5";79;7;22;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;25;0;0;0;0;0;134;2;0;0;0;0;2;0;4
"Endokrinologie";"END1";6;0;0;9;0;0;58;1;0;7;3;1;0;10;0;1;0;0;0;0;0;0;0;0;96;0;0;0;0;0;0;0;4
"Gastroenterologie";"GAE1";70;25;9;50;0;0;473;3;8;51;34;15;0;7;11;0;0;2;0;0;0;0;0;0;758;5;3;0;0;0;8;0;11
"";"GAE1.1";27;4;0;12;0;0;47;1;1;10;12;4;0;0;1;0;0;0;0;0;0;0;0;0;119;0;1;0;0;0;1;0;
"Viszeralchirugie";"VIS1";70;7;3;39;2;0;32;1;0;8;14;3;0;8;3;0;0;0;0;0;0;0;0;0;190;10;5;0;0;0;15;0;7
"";"VIS1.1";7;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;1;0;0;0;0;1;0;
"";"VIS1.2";7;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;1;0;0;0;0;1;0;1
"";"VIS1.3";2;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"VIS1.4";23;0;1;6;0;0;0;6;0;0;19;2;0;0;10;0;0;0;0;0;0;0;0;0;67;0;0;0;0;0;0;1;12
"";"VIS1.4.1";1;0;0;27;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;6
"";"VIS1.5";4;0;1;2;0;0;5;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;13;0;2;0;0;0;2;0;
"Haematologie";"HAE1";12;1;0;6;0;0;6;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;29;0;0;0;0;0;0;0;
"";"HAE1.1";10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"";"HAE2";48;11;1;21;0;0;49;0;0;7;14;1;0;0;0;0;0;0;0;0;0;0;1;0;153;0;0;0;0;0;0;0;1
"";"HAE3";1;1;0;1;0;0;25;0;0;4;1;1;0;1;0;0;0;0;0;0;0;0;0;0;35;0;0;0;0;0;0;0;4
"";"HAE4";6;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;
"";"HAE5";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;2
"Gefässe";"GEF1";13;8;3;12;0;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;41;9;5;0;0;0;14;0;2
"";"ANG1";86;16;3;24;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;132;11;2;0;0;0;13;0;2
"";"GEFA";42;11;3;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;6;0;0;0;0;6;0;
"";"GEF3";12;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;
"";"ANG3";10;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;
"";"RAD1";15;1;2;19;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;40;2;0;0;1;0;3;0;
"Herz";"HER1";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"HER1.1";5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;1;0;1;0;
"";"HER1.1.1";38;0;7;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;0;0;0;0;0;0;0;
"";"HER1.1.2";0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"HER1.1.3";10;0;1;3;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;1
"";"HER1.1.4";13;0;3;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;2;0;0;0;0;2;0;
"";"HER1.1.5";7;0;3;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;
"";"KAR1";22;2;2;11;0;0;30;0;0;5;8;3;0;0;0;0;0;0;0;0;0;0;0;0;83;6;0;0;0;0;6;0;
"";"KAR1.1";358;23;47;251;0;0;49;0;0;0;12;0;0;2;0;0;0;0;0;0;0;0;0;0;742;25;0;0;0;0;25;0;11
"";"KAR1.1.1";94;2;10;53;0;0;0;0;0;0;12;0;0;7;0;0;0;0;0;0;0;0;0;0;178;21;0;0;0;0;21;0;1
"";"KAR1.2";30;0;4;6;0;0;0;0;0;0;4;0;0;3;0;0;0;0;0;0;0;0;0;0;47;12;0;0;0;0;12;0;3
"";"KAR1.3";26;1;3;5;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;42;1;0;0;0;0;1;0;1
"Nephrologie";"NEP1";25;1;1;0;0;0;22;0;0;11;11;2;0;0;0;0;0;0;0;0;0;0;0;0;73;2;0;0;0;0;2;0;2
"Urologie";"URO1";172;37;19;108;4;18;436;4;0;81;36;11;0;18;11;4;1;2;0;0;18;0;0;0;980;8;23;3;5;0;39;0;28
"";"URO1.1";17;8;2;9;0;1;21;1;0;14;10;2;0;15;2;0;0;0;0;0;5;0;0;0;107;1;5;0;0;0;6;0;4
"";"URO1.1.1";7;5;1;14;0;1;15;0;0;0;0;0;0;0;8;0;0;0;0;0;2;0;0;0;53;0;0;0;0;0;0;0;2
"";"URO1.1.2";1;1;1;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;2;0;0;0;0;2;0;
"";"URO1.1.3";5;7;0;6;0;0;10;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;
"";"URO1.1.4";1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"URO1.1.7";0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"URO1.1.8";0;0;0;2;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"Pneumologie";"PNE1";83;7;1;16;1;0;223;2;5;14;20;10;0;11;5;0;0;0;0;0;0;0;1;1;400;7;0;0;0;0;7;0;9
"";"PNE1.1";0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
"";"PNE1.2";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"PNE1.3";8;5;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;
"";"PNE2";5;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;8;0;0;0;0;0;0;0;2
"Thoraxchirurgie";"THO1";9;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;1
"";"THO1.1";21;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;
"";"THO1.2";10;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;
"Transplantationen";"TPL1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL4";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL5";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";59;25;5;69;0;9;185;2;6;32;24;9;118;13;6;123;0;1;9;0;0;6;0;0;701;18;21;5;12;0;56;0;42
"";"BEW2";15;11;1;19;1;9;41;1;2;14;2;3;41;6;1;23;0;0;4;0;0;0;0;0;194;11;7;0;2;0;20;0;11
"";"BEW3";11;10;3;14;0;0;36;1;2;2;1;0;7;9;4;8;0;0;0;0;0;0;0;0;108;4;5;0;11;0;20;0;9
"";"BEW4";0;2;0;4;0;0;8;0;0;5;1;0;14;0;2;4;0;0;0;0;0;1;0;0;41;0;4;1;0;0;5;0;2
"";"BEW5";4;11;0;68;0;16;78;0;3;8;13;1;62;1;2;30;0;7;3;0;0;15;0;0;322;5;52;4;4;0;65;0;28
"";"BEW6";1;8;2;38;0;17;123;0;0;22;12;10;84;0;11;46;0;0;0;0;0;5;0;0;379;2;26;1;5;0;34;0;14
"";"BEW7";0;10;3;5;0;0;5;0;0;1;3;0;11;0;0;9;0;7;0;0;0;2;0;0;56;4;4;0;2;0;10;0;1
"";"BEW7.1";1;19;2;31;0;13;89;0;3;29;32;2;99;0;3;41;0;0;0;0;0;2;0;0;366;4;33;3;0;0;40;0;5
"";"BEW7.2";0;10;0;34;1;8;78;0;1;30;30;1;91;0;4;28;0;0;0;0;0;0;0;0;316;3;35;2;6;0;46;0;8
"";"BEW7.3";0;2;0;10;0;1;22;0;0;8;9;1;19;0;0;15;0;1;0;0;0;0;0;0;88;0;6;0;0;0;6;0;2
"";"BEW8";34;23;14;100;1;4;1;0;0;107;0;1;118;2;6;102;0;0;0;0;0;0;0;0;513;25;12;4;0;0;41;0;38
"";"BEW8.1";2;1;0;3;0;0;1;0;0;9;0;0;3;2;0;11;0;0;0;0;0;0;0;0;32;3;0;0;0;0;3;0;2
"";"BEW9";0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"BEW10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"BEW11";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Rheumatologie";"RHE1";34;5;4;2;0;0;38;0;1;10;9;1;3;7;1;5;0;0;0;0;0;0;0;0;120;0;0;0;1;0;1;0;3
"";"RHE2";9;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"Gynäkologie";"GYN1";160;18;8;58;11;12;133;3;3;68;89;0;0;1;13;0;0;2;0;0;1;0;0;0;580;13;21;0;5;0;39;1;30
"";"GYNT";13;0;1;1;0;0;15;0;1;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;42;0;0;0;0;0;0;0;
"";"GYN2";23;5;4;42;0;1;25;1;0;15;21;0;0;0;1;0;0;0;16;0;0;0;0;0;154;4;14;0;9;0;27;1;2
"";"PLC1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;3
"Geburtshilfe";"GEB1";289;44;29;95;10;0;661;4;38;551;170;0;0;0;19;0;0;12;0;0;0;0;0;0;1922;4;36;0;0;0;40;1;9
"";"GEB1.1";18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;
"";"GEB1.1.1";6;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"Neugeborene";"NEO1";205;29;20;90;10;0;562;4;37;459;133;0;0;11;18;0;0;13;0;0;0;0;0;0;1591;4;31;0;0;0;35;1;5
"";"NEO1.1";13;13;13;0;0;0;5;0;0;60;4;0;0;10;0;0;0;0;0;0;0;0;0;0;118;0;3;0;0;0;3;0;2
"";"NEO1.1.1";40;10;0;0;0;0;2;0;0;2;5;0;0;10;0;0;0;0;0;0;0;0;0;0;69;0;1;0;0;0;1;0;3
"";"NEO1.1.1.1";8;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;
"(Radio-)Onkologie";"ONK1";22;1;0;2;0;0;8;0;0;1;4;1;0;2;0;0;0;1;0;0;0;0;0;0;42;0;5;0;0;0;5;0;1
"";"RAO1";39;16;2;12;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;0;
"";"NUK1";19;5;6;12;0;0;9;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;0;0;0;0;0;0;0;
"Schwere Verletzungen";"UNF1";13;2;0;0;0;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;0;0;0;3
"";"UNF1.1";12;2;0;1;0;0;9;0;0;1;2;0;0;2;0;1;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;2
"";"UNF2";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"Total";;4240;1055;407;2124;53;124;8067;74;209;2469;1420;288;694;771;289;508;8;56;137;58;29;64;24;10;23178;302;448;30;154;5;939;7;777
