"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"BEW2";10;1;11;15;2;17;0;63;3;7;1;5;36;7;1;12;13;0;4;0;0;1;0;0;209;8;3;0;4;0;15;0;15
"";"BEW3";5;2;11;5;0;0;1;81;4;1;0;3;10;6;2;6;6;0;0;0;0;0;0;0;143;4;6;1;8;0;19;0;8
"";"BEW4";0;0;1;1;0;1;0;5;0;1;0;0;13;0;1;3;2;0;0;0;0;1;0;0;29;1;3;0;0;0;4;0;4
"";"BEW5";3;2;5;51;4;22;0;92;6;1;0;9;40;2;1;22;27;4;2;0;0;13;0;0;306;10;34;1;4;0;49;0;63
"";"BEW6";2;0;5;17;2;33;3;100;5;7;1;12;81;0;7;41;24;2;0;0;0;12;0;0;354;2;12;0;6;0;20;0;49
"";"BEW7";0;1;3;1;0;2;0;8;0;0;0;0;10;0;0;16;0;2;0;0;0;1;0;0;44;1;4;0;0;0;5;0;5
"";"BEW7.1";3;0;8;18;0;14;0;100;14;3;0;4;49;0;0;27;38;0;0;0;0;4;0;0;282;8;23;0;0;0;31;0;24
"";"BEW7.2";0;0;7;13;2;12;0;148;11;3;4;3;73;0;0;28;29;3;0;0;0;3;0;0;339;7;20;0;1;0;28;0;26
"";"BEW7.3";0;1;0;14;0;2;0;17;2;0;0;1;21;0;0;13;7;1;0;0;0;0;0;0;79;1;3;0;0;0;4;0;5
"";"BEW8";44;1;65;74;1;3;0;0;0;37;0;0;84;1;0;76;8;0;0;0;0;0;0;0;394;34;6;2;2;0;44;0;41
"";"BEW8.1";3;0;0;1;0;0;0;0;0;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;9;3;0;0;0;0;3;0;6
"";"BEW9";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"BEW10";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"BEW11";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"Rheumatologie";"RHE1";24;2;21;2;0;1;0;42;2;0;0;1;4;2;0;7;9;1;0;0;0;0;0;0;118;1;0;0;1;0;2;0;8
"";"RHE2";11;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;13;1;0;0;0;0;1;0;
"Gynäkologie";"GYN1";77;2;62;40;15;9;0;189;11;10;1;0;0;4;3;0;37;2;4;0;0;1;0;0;467;26;8;0;5;0;39;0;73
"";"GYNT";2;0;8;1;1;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;1;0;0;0;1;0;3
"";"GYN2";11;0;23;24;0;9;0;52;3;1;0;0;0;0;0;0;11;1;4;0;0;0;0;0;139;7;8;0;2;0;17;0;10
"";"PLC1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
"Geburtshilfe";"GEB1";252;7;356;53;34;0;3;781;91;113;1;0;0;0;0;0;266;25;0;0;0;0;0;0;1982;37;45;0;0;0;82;0;193
"";"GEB1.1";11;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;2
"";"GEB1.1.1";7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;3
"Neugeborene";"NEO1";173;3;295;49;29;0;3;642;79;103;1;0;0;4;1;0;234;20;0;0;0;0;0;0;1636;39;43;0;0;0;82;0;173
"";"NEO1.1";13;4;37;1;0;0;0;11;5;9;0;0;0;4;0;0;4;0;0;0;0;0;0;0;88;0;2;0;0;0;2;0;9
"";"NEO1.1.1";56;2;5;0;0;0;0;2;2;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;83;0;0;0;0;0;0;0;7
"";"NEO1.1.1.1";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1
"(Radio-)Onkologie";"ONK1";6;0;28;1;0;0;0;32;0;0;0;3;0;8;0;0;0;2;0;0;0;0;1;0;81;1;2;0;0;0;3;0;2
"";"RAO1";17;1;87;9;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;116;0;0;0;0;0;0;0;2
"";"NUK1";9;1;25;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;40;0;0;0;0;0;0;0;8
"Schwere Verletzungen";"UNF1";11;0;3;0;0;0;0;7;1;0;0;1;0;2;0;0;1;0;0;0;0;0;0;0;26;0;0;0;0;0;0;0;4
"";"UNF1.1";10;0;3;0;1;0;0;5;0;1;0;2;0;7;0;0;3;0;0;0;0;0;0;0;32;0;0;0;0;0;0;0;3
"";"UNF2";2;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"Total";;2887;100;3645;1128;141;219;25;8368;450;375;27;699;510;603;52;430;2746;93;117;43;76;102;7;5;22848;437;311;8;100;4;860;8;2110
