"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"HAE1.1";5;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"";"HAE2";54;0;27;5;0;0;0;43;0;0;0;2;0;0;0;0;20;0;0;0;0;0;0;0;151;0;0;0;0;0;0;0;8
"";"HAE3";4;0;2;5;0;0;0;6;1;0;1;0;0;0;0;0;9;0;0;0;0;0;0;0;28;0;0;0;0;0;0;0;1
"";"HAE4";6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"HAE5";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"Gefässe";"GEF1";4;0;12;4;0;0;0;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;39;1;0;0;0;0;1;0;6
"";"ANG1";22;0;9;12;0;0;0;30;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;82;6;2;0;0;0;8;0;5
"";"GEFA";22;2;32;20;0;0;0;4;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;83;4;2;0;0;0;6;0;13
"";"GEF3";6;0;12;4;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;4
"";"ANG3";4;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;1;0;
"";"RAD1";6;0;2;10;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;1;0;0;0;0;1;0;
"Herz";"HER1";1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;1;0;2
"";"HER1.1";2;0;6;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;1;0;1
"";"HER1.1.1";12;0;33;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;51;2;0;0;0;0;2;0;
"";"HER1.1.2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;1
"";"HER1.1.3";0;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;1;0;2
"";"HER1.1.4";3;0;22;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;4;0;0;0;0;4;0;2
"";"HER1.1.5";1;0;12;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;1;0;0;0;0;1;0;3
"";"KAR1";11;0;38;7;0;0;0;45;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;106;4;0;0;0;0;4;0;3
"";"KAR1.1";74;0;323;58;0;0;0;3;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;461;24;10;0;0;0;34;0;27
"";"KAR1.1.1";12;0;36;11;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;64;7;0;0;0;0;7;0;4
"";"KAR1.2";17;0;62;12;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;93;27;0;0;0;0;27;0;5
"";"KAR1.3";10;0;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;4;0;0;0;0;4;0;1
"Nephrologie";"NEP1";12;0;14;3;1;0;0;22;1;1;0;12;0;0;0;0;0;0;0;0;0;0;0;0;66;0;1;0;0;0;1;0;6
"Urologie";"URO1";81;3;104;45;4;31;1;423;2;1;1;32;0;13;2;2;120;12;0;0;76;3;0;0;956;19;13;0;0;0;32;0;91
"";"URO1.1";6;0;10;3;1;2;0;75;0;5;0;5;0;9;0;0;0;0;0;0;12;0;0;0;128;1;1;0;2;0;4;0;12
"";"URO1.1.1";4;0;5;14;0;1;0;19;0;0;0;0;0;0;2;0;0;0;0;0;6;0;0;0;51;0;1;0;0;0;1;0;8
"";"URO1.1.2";7;0;1;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;1
"";"URO1.1.3";1;1;3;0;0;0;0;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;15;1;0;0;0;0;1;0;1
"";"URO1.1.4";0;0;0;2;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;2
"";"URO1.1.7";4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"URO1.1.8";0;0;2;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"Pneumologie";"PNE1";38;0;35;1;1;0;4;108;6;1;1;19;0;7;0;0;4;0;0;0;0;0;0;0;225;3;1;0;0;0;4;0;20
"";"PNE1.1";1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1
"";"PNE1.2";15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;
"";"PNE1.3";4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1
"";"PNE2";4;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;3
"Thoraxchirurgie";"THO1";5;0;9;3;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;0;0;0;1
"";"THO1.1";3;0;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;3
"";"THO1.2";2;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1
"Transplantationen";"TPL1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL2";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL3";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"TPL4";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL5";9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";38;4;55;27;1;6;2;188;3;1;3;14;76;19;1;94;27;1;8;0;0;18;0;1;587;15;9;0;11;0;35;0;81
"";"BEW2";9;0;16;7;0;6;1;63;2;3;0;6;31;12;1;19;9;0;1;0;0;3;0;0;189;8;3;0;2;0;13;0;22
"";"BEW3";7;2;15;0;0;1;0;80;2;0;0;5;9;7;0;10;6;1;0;0;0;0;0;0;145;2;2;0;1;0;5;0;22
"";"BEW4";0;0;2;2;0;0;0;5;0;0;0;1;16;0;1;4;2;0;0;0;0;3;0;0;36;0;2;0;1;0;3;0;4
"";"BEW5";3;4;5;48;4;18;0;56;6;1;0;11;37;1;1;22;22;1;0;0;0;21;0;0;261;11;14;0;8;0;33;0;52
"";"BEW6";0;0;17;15;1;19;2;117;3;8;0;3;76;0;9;48;12;2;2;0;0;31;0;0;365;3;20;0;1;0;24;0;45
"";"BEW7";0;0;2;5;0;2;0;9;0;0;0;1;6;0;0;15;0;0;1;0;0;1;0;0;42;0;1;0;1;0;2;0;8
"";"BEW7.1";4;5;37;18;0;5;0;127;8;2;1;6;88;0;1;26;0;0;0;0;0;0;0;0;328;12;15;0;1;0;28;0;41
"";"BEW7.1.1";2;0;1;2;0;1;0;7;1;1;0;2;8;0;0;11;0;0;0;0;0;0;0;0;36;0;1;0;0;0;1;0;4
"";"BEW7.2";1;1;37;13;2;14;0;141;7;3;0;0;61;0;2;22;0;0;0;0;0;9;0;0;313;8;17;0;2;0;27;0;37
"";"BEW7.2.1";0;0;0;2;0;0;0;8;0;0;0;0;5;0;0;3;0;0;0;0;0;1;0;0;19;0;6;0;0;0;6;0;3
"";"BEW8";34;0;74;81;0;4;0;0;0;33;0;0;106;0;9;86;6;0;0;0;0;0;0;0;433;29;19;1;0;0;49;0;43
"";"BEW8.1";5;0;0;8;0;0;0;0;0;6;0;0;3;0;0;8;0;0;0;0;0;0;0;0;30;1;0;0;0;0;1;0;9
"";"BEW9";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"BEW10";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"BEW11";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;1
"Rheumatologie";"RHE1";11;1;12;2;0;1;0;26;1;0;0;1;1;3;0;1;6;0;0;0;0;0;0;1;67;1;0;0;0;0;1;0;2
"";"RHE2";15;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;0;0;0;
"Gynäkologie";"GYN1";69;3;60;23;5;15;2;202;11;7;3;0;0;3;0;0;0;1;0;0;0;0;0;0;404;20;19;0;4;0;43;0;58
"";"GYNT";0;0;11;1;0;0;0;25;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;3;0;0;0;0;3;0;4
"";"GYN2";12;0;20;38;0;2;0;47;5;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;127;2;4;0;4;0;10;0;23
"";"PLC1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;1
"Geburtshilfe";"GEB1";241;1;375;49;38;0;4;839;116;87;1;0;0;0;1;0;1;23;0;0;0;0;0;0;1776;49;46;0;0;0;95;0;364
"";"GEB1.1";16;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;6
"";"GEB1.1.1";8;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;4
"Neugeborene";"NEO1";155;0;304;49;34;0;3;734;103;76;1;0;0;2;1;0;0;18;0;0;0;0;0;0;1480;47;41;0;0;0;88;0;293
"";"NEO1.1";46;1;48;0;0;0;0;3;5;7;0;0;0;7;0;0;0;0;0;0;0;0;0;0;117;0;5;0;0;0;5;0;26
"";"NEO1.1.1";37;0;4;0;0;0;0;1;1;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;9
"";"NEO1.1.1.1";7;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;
"(Radio-)Onkologie";"ONK1";17;0;10;0;0;0;0;36;1;0;0;0;0;6;0;0;1;1;0;0;0;0;0;0;72;0;1;0;0;0;1;0;4
"";"RAO1";19;1;36;15;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;74;1;0;0;0;0;1;0;11
"";"NUK1";21;0;23;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;0;0;0;0;0;0;0;7
"Schwere Verletzungen";"UNF1";8;0;2;0;0;0;0;6;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;19;0;0;0;0;0;0;0;7
"";"UNF1.1";20;0;0;0;0;0;0;4;0;0;0;2;0;4;0;0;1;0;0;0;0;0;0;0;31;1;0;0;0;0;1;0;6
"";"UNF2";2;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;1
"Total";;2681;98;3589;1062;147;156;43;8410;505;300;26;594;553;626;76;442;1956;73;152;45;112;113;5;16;21780;439;297;2;85;4;827;4;2613
