"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"HNO1.3.1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"HNO1.3.2";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"HNO2";8;0;7;15;0;3;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;0;4;0;0;0;4;0;
"";"KIE1";13;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;3;0;0;0;0;1;20;0;0;0;0;0;0;0;2
"Neurochirurgie";"NCH1";31;0;0;4;1;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;41;1;0;0;0;0;1;0;1
"";"NCH1.1";4;0;1;2;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;0;
"";"NCH1.1.1";6;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"";"NCH1.1.1.1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"NCH1.1.2";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"NCH1.1.3";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"NCH2";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"NCH2.1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"NCH3";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"Neurologie";"NEU1";9;0;2;3;17;0;0;0;0;2;0;1;0;1;0;0;0;0;0;1;0;0;0;0;36;0;0;0;0;0;0;0;4
"";"NEU2";2;0;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"";"NEU2.1";3;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"";"NEU3";64;0;22;11;67;0;0;0;0;0;0;1;0;0;0;0;1;5;0;0;0;0;0;0;171;5;0;0;0;0;5;1;8
"";"NEU3.1";6;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1
"";"NEU4";3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;9;0;0;0;0;0;0;0;
"";"NEU4.1";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;4;0;0;0;0;0;0;0;
"";"NEU4.2";1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;8;0;0;0;0;11;0;0;0;0;0;0;0;1
"Ophthalmologie";"AUG1";5;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;1;0;0;0;0;1;0;1
"";"AUG1.1";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;
"";"AUG1.2";1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;1;1;2;0;1
"";"AUG1.3";4;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;14;2;0;0;0;0;2;0;
"";"AUG1.4";3;0;13;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;6;0;0;4;0;10;0;
"";"AUG1.5";33;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;51;0;0;0;0;0;0;0;3
"Endokrinologie";"END1";5;0;4;1;27;0;0;0;0;0;1;1;0;6;0;1;2;0;0;0;0;0;0;0;48;0;0;0;0;0;0;0;1
"Gastroenterologie";"GAE1";24;0;38;12;151;0;0;1;0;2;0;2;0;5;1;0;3;24;0;0;0;0;0;0;263;29;0;0;0;0;29;0;11
"";"GAE1.1";2;0;11;5;12;0;0;4;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;38;11;0;0;0;0;11;0;5
"Viszeralchirugie";"VIS1";18;0;23;20;44;1;0;1;0;0;0;0;0;4;0;0;0;1;1;0;0;0;0;0;113;22;3;0;0;0;25;0;15
"";"VIS1.1";1;0;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;1;0;
"";"VIS1.2";3;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"VIS1.3";1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"VIS1.4";3;0;5;4;0;0;0;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;17;0;0;0;0;0;0;0;8
"";"VIS1.4.1";2;0;0;3;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;1;0;1;0;3
"";"VIS1.5";1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;0;0;0;0;2;0;
"Hämatologie";"HAE1";8;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;14;0;0;0;0;0;0;0;
"Haematologie";"HAE1.1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Hämatologie";"HAE2";13;0;11;17;12;0;0;0;0;0;0;1;0;0;0;1;0;12;0;0;0;0;0;0;67;4;0;0;0;0;4;0;3
"";"HAE3";3;0;1;0;12;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;23;0;0;0;0;0;0;0;1
"";"HAE4";6;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"";"HAE5";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
"Gefässe";"GEF1";8;0;4;15;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;29;3;0;0;0;0;3;0;
"";"ANG1";8;0;5;2;10;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;26;15;3;0;0;0;18;0;2
"";"GEFA";21;0;7;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;4;2;0;0;0;6;0;4
"";"GEF3";4;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;
"";"ANG3";11;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;0;0;0;1;0;
"";"RAD1";0;0;2;5;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;1;0;0;0;0;1;0;
"Herz";"HER1";0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"HER1.1";2;0;2;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;0;1;0;
"";"HER1.1.1";2;0;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;0;0;0;0;2;0;
"";"HER1.1.2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"HER1.1.3";2;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1
"";"HER1.1.4";3;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"";"HER1.1.5";2;0;6;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"";"KAR1";5;1;25;7;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;40;15;0;0;0;0;15;0;2
"";"KAR1.1";30;0;149;23;3;0;0;0;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;209;55;4;0;0;0;59;0;5
"";"KAR1.1.1";14;0;9;6;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;32;10;0;0;0;0;10;0;2
"";"KAR1.2";5;0;13;13;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;32;14;0;0;0;0;14;0;1
"";"KAR1.3";2;0;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;2;0;0;0;0;2;0;
"Nephrologie";"NEP1";9;1;1;0;12;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;24;1;0;0;0;0;1;0;6
"Urologie";"URO1";44;0;45;25;126;122;0;2;0;1;0;3;0;8;9;2;4;80;0;0;19;0;0;0;490;36;8;0;1;0;45;0;17
"";"URO1.1";5;0;10;2;3;4;0;4;0;2;0;0;0;6;0;0;0;2;0;0;1;0;0;0;39;1;0;0;1;0;2;0;3
"";"URO1.1.1";5;1;12;10;0;2;0;1;0;0;0;0;0;0;2;0;0;0;0;0;4;0;0;0;37;2;2;0;0;0;4;0;
"";"URO1.1.2";2;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"URO1.1.3";0;1;3;1;0;0;0;5;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;
"";"URO1.1.4";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"URO1.1.7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"URO1.1.8";0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"Pneumologie";"PNE1";21;0;15;1;44;0;0;0;2;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;86;16;1;0;0;0;17;0;2
"";"PNE1.1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"PNE1.2";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"PNE1.3";5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;
"";"PNE2";0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;
"Thoraxchirurgie";"THO1";2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1
"";"THO1.1";8;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;1;0;0;0;2;0;
"";"THO1.2";4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;2;2;0;0;0;4;0;
"Transplantationen";"TPL1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL2";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL3";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL4";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL5";1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";20;2;19;16;63;17;1;3;0;0;0;5;36;5;3;35;0;2;3;0;0;1;0;0;231;34;7;1;6;0;48;0;51
"";"BEW2";4;1;4;5;9;6;0;0;0;3;0;2;19;4;0;8;0;0;3;0;0;0;0;0;68;11;3;1;5;0;20;0;16
"";"BEW3";7;0;6;0;10;1;0;1;0;0;0;0;0;1;2;4;0;1;1;0;0;0;0;0;34;13;0;0;1;0;14;0;12
"";"BEW4";0;0;0;1;0;2;0;0;0;0;0;0;7;0;0;3;0;0;0;0;0;1;0;0;14;1;1;0;0;0;2;1;6
"";"BEW5";4;1;6;30;22;19;0;0;0;0;0;1;16;0;1;12;1;1;1;0;0;0;0;0;115;14;9;0;3;0;26;0;35
"";"BEW6";0;0;2;7;23;49;3;0;0;2;0;0;30;0;6;13;0;2;0;0;0;3;0;0;140;7;10;0;1;0;18;0;45
"";"BEW7";0;0;0;3;1;1;0;0;0;0;0;0;5;1;0;5;0;0;0;0;0;1;0;0;17;1;3;0;2;0;6;0;4
"";"BEW7.1";4;0;3;13;10;78;0;0;0;2;0;0;35;0;1;9;0;0;0;0;0;1;0;0;156;8;8;1;0;0;17;0;14
"";"BEW7.1.1";0;0;0;1;5;3;0;0;0;0;0;0;5;0;0;3;0;0;0;0;0;0;0;0;17;0;3;0;0;0;3;0;
"";"BEW7.2";0;0;0;15;10;81;0;0;0;0;1;0;38;0;0;12;0;0;0;0;0;1;0;0;158;15;6;0;4;0;25;1;14
"";"BEW7.2.1";0;0;1;1;1;2;0;0;0;0;1;0;3;0;0;1;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;0;
"";"BEW8";10;0;25;35;30;7;0;0;0;6;0;0;40;1;0;35;1;0;0;0;0;0;0;0;190;49;3;0;0;0;52;0;45
"";"BEW8.1";0;0;1;2;2;0;0;0;0;1;0;0;3;0;0;1;0;0;0;0;0;0;0;0;10;3;0;0;0;0;3;0;2
"";"BEW9";0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"";"BEW10";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"BEW11";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Rheumatologie";"RHE1";4;0;1;0;19;2;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;30;0;0;0;0;0;0;0;1
"";"RHE2";9;0;0;0;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;2;0;0;0;0;2;0;
"Gynäkologie";"GYN1";42;0;15;10;106;31;0;2;0;4;1;0;0;2;1;0;0;10;0;0;0;0;0;0;224;29;4;0;0;0;33;0;15
"";"GYNT";7;0;1;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;5;0;0;0;0;5;0;7
"";"GYN2";4;0;7;21;4;22;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;60;23;4;0;6;0;33;0;4
"";"PLC1";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;0;0;0;0;0;0;0;
"Geburtshilfe";"GEB1";74;2;75;25;406;0;0;5;1;30;0;0;0;0;1;0;0;89;0;0;0;0;0;0;708;92;15;0;0;0;107;0;36
"";"GEB1.1";6;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;1
"";"GEB1.1.1";2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"Neugeborene";"NEO1";48;0;54;27;344;0;0;5;1;22;0;0;0;1;1;0;0;72;0;0;0;0;0;0;575;84;13;0;0;0;97;0;26
"";"NEO1.1";9;1;16;0;3;0;0;0;0;6;0;0;0;8;0;0;0;0;0;0;0;0;0;0;43;1;2;0;0;0;3;0;1
"";"NEO1.1.1";12;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;3
"";"NEO1.1.1.1";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"(Radio-)Onkologie";"ONK1";13;0;13;0;2;0;0;0;0;0;0;0;0;6;0;0;0;4;0;0;0;0;0;0;38;4;0;0;0;0;4;0;2
"";"RAO1";10;0;28;10;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;0;0;
"";"NUK1";6;0;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;0;0;0;0;0;0;0;1
"Schwere Verletzungen";"UNF1";6;0;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;0;0;0;0;0;0;0;
"";"UNF1.1";12;0;0;0;9;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;25;0;0;0;0;0;0;0;4
"";"UNF2";0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;
"Total";;1255;24;1162;622;4122;567;11;50;5;95;10;50;253;245;63;171;51;496;34;16;28;9;4;5;9348;829;150;3;58;2;1042;5;745
