"Leistungsbereich";"SPLG";"Universitätsspital Zürich";"Kantonsspital Winterthur";"Stadtspital Triemli";"Klinik Hirslanden";"See-Spital Standort Horgen";"See-Spital Standort Kilchberg";"Spital Uster";"Spital Limmattal";"Spital Bülach";"Spital Zollikerberg";"GZO AG Spital Wetzikon";"Stadtspital Waid";"Schulthess Klinik";"Kinderspital Zürich";"Spital Männedorf";"Universitätsklinik Balgrist";"Spital Affoltern";"Paracelsus-Spital Richterswil";"Limmatklinik";"Klinik Lengg";"Uroviva Klinik für Urologie";"Adus Medica";"Klinik Susenberg";"Sune-Egge";"Spitäler mit Zürcher Leistungsauftrag";"Klinik Im Park";"Privatklinik Bethanien";"Klinik Lindberg";"Klinik Pyramide am See";"Klinik Tiefenbrunnen";"Spitäler ohne Zürcher Leistungsauftrag";"Spitäler Schaffhausen";"Ausserkantonale Nicht-Listenspitäler"
"";"HER1.1";5;0;5;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;17;2;0;0;0;0;2;0;
"";"HER1.1.1";28;0;40;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92;11;0;0;0;0;11;0;
"";"HER1.1.2";0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"HER1.1.3";4;0;8;1;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;0;0;0;27;0;0;0;0;0;0;0;1
"";"HER1.1.4";9;0;26;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;9;0;0;0;0;9;0;2
"";"HER1.1.5";6;0;22;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47;5;0;0;0;0;5;0;1
"";"KAR1";74;0;66;39;0;0;0;1;0;14;0;45;0;2;0;0;0;0;0;0;0;0;0;0;241;27;0;0;0;0;27;0;1
"";"KAR1.1";418;2;491;302;0;0;1;0;0;3;0;5;0;7;0;0;0;0;0;0;0;0;0;0;1229;143;34;0;0;0;177;0;28
"";"KAR1.1.1";70;0;48;50;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;174;37;0;0;0;0;37;0;8
"";"KAR1.2";68;0;51;80;0;0;0;0;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;204;79;3;0;0;0;82;0;9
"";"KAR1.3";43;0;17;14;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;75;6;0;0;0;0;6;0;2
"Nephrologie";"NEP1";97;0;44;3;5;0;0;2;0;26;0;53;0;0;0;1;0;0;0;0;0;0;0;0;231;19;0;0;0;0;19;0;8
"Urologie";"URO1";493;17;598;223;29;223;5;37;0;117;2;264;0;44;24;4;2;6;0;0;108;0;0;0;2196;102;107;1;3;0;213;1;47
"";"URO1.1";66;0;68;23;1;5;0;6;1;63;0;17;0;28;7;0;0;0;0;0;14;0;0;0;299;4;15;0;1;0;20;1;8
"";"URO1.1.1";16;1;38;35;1;5;1;1;0;0;0;0;0;0;2;0;0;0;0;0;9;0;0;0;109;4;6;0;0;0;10;0;1
"";"URO1.1.2";5;1;3;4;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;0;1;0;0;0;1;0;
"";"URO1.1.3";15;0;9;8;0;0;0;2;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;39;0;1;0;0;0;1;0;
"";"URO1.1.4";3;0;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;1;0;0;0;0;1;0;
"";"URO1.1.7";4;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"";"URO1.1.8";2;0;14;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;20;0;0;0;0;0;0;0;
"Pneumologie";"PNE1";213;0;143;33;15;0;2;4;5;15;1;138;0;21;2;1;1;0;0;0;0;0;1;3;598;22;1;0;0;0;23;1;21
"";"PNE1.1";3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;
"";"PNE1.2";60;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;61;0;0;0;0;0;0;0;
"";"PNE1.3";6;0;0;1;0;0;0;1;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;1
"";"PNE2";17;2;0;0;0;0;0;0;0;0;0;0;0;19;0;0;0;0;0;3;0;0;0;0;41;0;0;0;0;0;0;0;6
"Thoraxchirurgie";"THO1";14;0;20;7;0;0;0;0;0;2;0;3;0;2;0;0;0;0;0;0;0;0;0;0;48;0;5;0;0;0;5;0;1
"";"THO1.1";26;1;22;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;0;4;0;0;0;4;0;
"";"THO1.2";8;0;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;2;2;0;0;0;4;0;1
"Transplantationen";"TPL1";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;1
"";"TPL2";4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;
"";"TPL3";3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;1
"";"TPL4";1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;
"";"TPL5";14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;0;0;0;1
"";"TPL6";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"";"TPL7";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;
"Bewegungsapparat chirurgisch";"BEW1";215;10;238;142;19;50;4;21;2;68;2;115;217;32;19;262;2;3;16;0;0;20;2;0;1459;104;40;3;32;0;179;0;115
"";"BEW2";47;2;45;36;3;33;7;2;0;29;0;56;137;25;9;63;0;4;15;0;0;11;0;4;528;28;19;0;13;0;60;0;19
"";"BEW3";48;4;51;14;3;4;2;16;4;4;0;21;29;18;5;18;0;0;9;0;0;1;0;0;251;18;8;0;32;0;58;1;17
"";"BEW4";0;0;9;5;0;2;2;1;0;5;0;6;27;0;2;6;0;1;1;0;0;7;0;0;74;7;6;0;1;0;14;0;3
"";"BEW5";42;4;29;195;7;51;1;7;3;8;8;30;133;4;0;131;0;1;3;0;0;21;0;0;678;29;74;2;26;0;131;1;68
"";"BEW6";4;3;52;59;4;106;12;22;3;30;2;47;165;0;12;125;0;1;13;0;0;30;0;0;690;20;62;0;4;0;86;0;34
"";"BEW7";0;1;10;13;0;4;2;0;0;0;0;2;23;1;0;22;0;8;0;0;0;6;0;0;92;4;15;0;2;0;21;0;7
"";"BEW7.1";26;7;60;73;4;82;2;2;2;32;4;72;226;0;3;118;0;0;0;0;0;2;0;0;715;28;55;2;4;0;89;1;17
"";"BEW7.1.1";5;1;20;7;4;0;0;0;1;10;0;5;27;0;0;24;0;0;0;0;0;0;0;0;104;1;5;0;0;0;6;0;2
"";"BEW7.2";0;0;86;82;2;130;0;5;0;35;9;0;165;0;1;62;0;0;0;0;0;9;0;0;586;38;78;3;11;0;130;0;13
"";"BEW7.2.1";0;0;1;8;0;0;0;0;0;3;2;0;14;0;0;4;0;0;0;0;0;1;0;0;33;2;9;0;4;0;15;0;
"";"BEW8";90;2;176;220;10;5;0;0;0;128;0;0;185;2;6;209;4;0;0;0;0;0;0;0;1037;64;24;0;0;0;88;0;38
"";"BEW8.1";12;0;1;18;0;0;0;0;0;26;0;0;13;1;0;18;1;0;0;0;0;0;0;0;90;2;3;0;1;0;6;0;6
"";"BEW9";3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;3;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;
"";"BEW10";3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;
"";"BEW11";;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;0;;1
"Rheumatologie";"RHE1";38;3;28;9;2;4;0;1;0;2;0;29;2;5;0;11;1;0;0;0;0;0;1;0;136;2;0;2;0;0;4;0;3
"";"RHE2";29;0;3;1;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;37;1;1;0;0;0;2;0;
"Gynäkologie";"GYN1";440;6;332;148;43;52;4;32;0;95;4;4;0;11;4;0;0;2;0;0;5;0;0;0;1182;85;61;1;24;0;171;2;65
"";"GYNT";20;0;29;23;0;0;0;6;0;10;0;0;0;0;0;0;0;1;0;0;0;0;0;0;89;4;4;0;2;0;10;0;3
"";"GYN2";79;0;72;124;3;16;0;4;0;25;0;0;0;0;4;0;0;0;0;0;0;0;0;0;327;24;37;0;22;0;83;0;8
"";"PLC1";6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;9;0;0;0;0;0;0;0;7
"Geburtshilfe";"GEB1";1617;13;1893;419;225;0;27;105;39;1146;7;0;0;0;20;0;0;127;0;0;0;0;0;0;5638;235;240;0;0;0;475;0;60
"";"GEB1.1";54;0;6;1;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64;0;0;0;0;0;0;0;2
"";"GEB1.1.1";36;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;0;0;0;0;0;0;0;
"Neugeborene";"NEO1";1194;7;1540;401;201;0;23;99;38;965;4;0;0;12;17;0;0;120;0;0;0;0;0;0;4621;224;218;0;0;0;442;0;44
"";"NEO1.1";177;6;167;2;3;0;1;0;3;160;0;0;0;29;0;0;0;1;0;0;0;0;0;0;549;1;11;0;0;0;12;0;
"";"NEO1.1.1";104;0;7;1;0;0;0;0;1;1;0;0;0;35;0;0;0;0;0;0;0;0;0;0;149;0;0;0;0;0;0;0;3
"";"NEO1.1.1.1";32;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;0;0;0;0;0;0;0;3
"(Radio-)Onkologie";"ONK1";44;2;35;12;3;0;0;2;0;0;0;24;0;25;0;0;1;4;0;0;0;0;1;0;153;9;2;0;0;0;11;0;3
"";"RAO1";78;0;106;38;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;226;0;0;0;0;0;0;0;3
"";"NUK1";37;1;42;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87;0;0;0;0;0;0;0;11
"Schwere Verletzungen";"UNF1";38;0;6;0;0;0;0;1;0;0;2;5;0;0;0;1;0;0;0;0;0;0;0;1;54;0;0;0;0;0;0;0;8
"";"UNF1.1";50;0;16;3;2;0;0;1;0;2;0;13;0;9;0;0;1;0;0;0;0;0;0;0;97;0;0;0;0;0;0;0;13
"";"UNF2";4;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;1
"Total";;13823;249;14315;5512;1344;973;199;770;231;4944;115;6195;1449;2021;375;1265;215;314;473;142;155;115;111;81;55386;2243;1482;18;385;20;4148;23;2243
